Omega,Tolerance,Step Size Rule,Iterations,Converged?,Gap LR,Gap Naive,Obj. Naive,Obj. LR,Gap,Time Naive,Time LR,Final Lambda,LB Heuristic
600.0,0.03,6.0,2.0,0.0,0.03705,0.10466,248.46989,255.21324,0.02642,4239.0,2688.0,0.94248,245.75789
600.0,0.03,1.0,2.0,0.0,0.01121,0.11713,244.57126,252.46342,0.01121,4234.0,2576.0,337.56,249.63216
600.0,0.03,2.0,2.0,0.0,0.01121,0.11713,244.57126,252.46342,0.01121,4234.0,2534.0,0.34364,249.63216
600.0,0.03,3.0,2.0,0.0,0.01121,0.11713,244.57126,252.46342,0.01121,4234.0,2537.0,436.5,249.63216
600.0,0.03,4.0,2.0,0.0,0.01121,0.11713,244.57126,252.46342,0.01121,4234.0,2521.0,411.53615,249.63216
600.0,0.03,5.0,2.0,0.0,0.01121,0.11713,244.57126,252.46342,0.01121,4234.0,2572.0,0.25773,249.63216
600.0,0.03,6.0,2.0,0.0,0.01121,0.11713,244.57126,252.46342,0.01121,4234.0,2966.0,0.66199,249.63216
600.0,0.03,1.0,2.0,0.0,0.0151,0.13317,240.90255,249.14221,0.0151,4237.0,2525.0,337.56,245.38062
600.0,0.03,2.0,2.0,0.0,0.0151,0.13317,240.90255,249.14221,0.0151,4237.0,2564.0,0.34364,245.38062
600.0,0.03,3.0,2.0,0.0,0.0151,0.13317,240.90255,249.14221,0.0151,4237.0,2526.0,436.5,245.38062
600.0,0.03,4.0,2.0,0.0,0.0151,0.13317,240.90255,249.14221,0.0151,4237.0,2526.0,411.53615,245.38062
600.0,0.03,5.0,2.0,0.0,0.0151,0.13317,240.90255,249.14221,0.0151,4237.0,2553.0,0.25773,245.38062
600.0,0.03,6.0,2.0,0.0,0.0151,0.13317,240.90255,249.14221,0.0151,4237.0,2810.0,0.79557,245.38062
600.0,0.03,1.0,2.0,0.0,0.01969,0.10798,247.9088,256.48056,0.01969,4233.0,2583.0,337.56,251.42927
600.0,0.03,2.0,2.0,0.0,0.01969,0.10798,247.9088,256.48056,0.01969,4233.0,2595.0,0.34364,251.42927
600.0,0.03,3.0,2.0,0.0,0.01969,0.10798,247.9088,256.48056,0.01969,4233.0,2551.0,436.5,251.42927
600.0,0.03,4.0,2.0,0.0,0.01969,0.10798,247.9088,256.48056,0.01969,4233.0,2596.0,411.53615,251.42927
600.0,0.03,5.0,2.0,0.0,0.01969,0.10798,247.9088,256.48056,0.01969,4233.0,2575.0,0.25773,251.42927
600.0,0.03,6.0,2.0,0.0,0.01969,0.10798,247.9088,256.48056,0.01969,4233.0,2609.0,0.92511,251.42927
600.0,0.03,1.0,2.0,0.0,0.02256,0.12177,244.497,254.37057,0.02256,4237.0,2555.0,337.56,248.63152
600.0,0.03,2.0,2.0,0.0,0.02256,0.12177,244.497,254.37057,0.02256,4237.0,2574.0,0.34364,248.63152
600.0,0.03,3.0,2.0,0.0,0.02256,0.12177,244.497,254.37057,0.02256,4237.0,2562.0,436.5,248.63152
600.0,0.03,4.0,2.0,0.0,0.02256,0.12177,244.497,254.37057,0.02256,4237.0,2609.0,411.53615,248.63152
600.0,0.03,5.0,2.0,0.0,0.02256,0.12177,244.497,254.37057,0.02256,4237.0,2601.0,0.25773,248.63152
600.0,0.03,6.0,2.0,0.0,0.02256,0.12177,244.497,254.37057,0.02256,4237.0,2560.0,0.93723,248.63152
600.0,0.03,1.0,10.0,0.0,0.02353,0.17546,226.90989,251.86873,0.02353,4240.0,2201.0,254.04,245.94151
600.0,0.03,2.0,3.0,0.0,0.02353,0.17546,226.90989,251.86873,0.02353,4240.0,2596.0,0.68729,245.94151
600.0,0.03,3.0,10.0,0.0,0.02353,0.17546,226.90989,251.86873,0.02353,4240.0,2193.0,381.42662,245.94151
600.0,0.03,4.0,10.0,0.0,0.02353,0.17546,226.90989,251.86873,0.02353,4240.0,2198.0,351.88611,245.94151
600.0,0.03,5.0,3.0,0.0,0.02353,0.17546,226.90989,251.86873,0.02353,4240.0,2357.0,0.42955,245.94151
600.0,0.03,6.0,3.0,0.0,0.02353,0.17546,226.90989,251.86873,0.02353,4240.0,4271.0,0.0,245.94151
600.0,0.03,1.0,2.0,0.0,0.02259,0.12858,242.15586,252.09887,0.02259,4239.0,2472.0,337.56,246.40474
600.0,0.03,2.0,2.0,0.0,0.02259,0.12858,242.15586,252.09887,0.02259,4239.0,2516.0,0.34364,246.40474
600.0,0.03,3.0,2.0,0.0,0.02259,0.12858,242.15586,252.09887,0.02259,4239.0,2495.0,436.5,246.40474
600.0,0.03,4.0,2.0,0.0,0.02259,0.12858,242.15586,252.09887,0.02259,4239.0,2470.0,411.53615,246.40474
600.0,0.03,5.0,2.0,0.0,0.02259,0.12858,242.15586,252.09887,0.02259,4239.0,2496.0,0.25773,246.40474
