Omega,Tolerance,Step Size Rule,Iterations,Converged?,Gap LR,Gap Naive,Obj. Naive,Obj. LR (UB),"Obj. LR (LB),",Gap,Time Naive,Time LR,Final Lambda,LB Heuristic,BBP,Best iter,Lambda best iter,Gamma best iter,Obj. LR
600.0,0.03,3.0,2.0,0.0,0.02256,0.12177,244.497,,,0.02256,4237.0,2562.0,436.5,248.63152,,,,,254.37057
600.0,0.03,4.0,2.0,0.0,0.02256,0.12177,244.497,,,0.02256,4237.0,2609.0,411.53615,248.63152,,,,,254.37057
600.0,0.03,5.0,2.0,0.0,0.02256,0.12177,244.497,,,0.02256,4237.0,2601.0,0.25773,248.63152,,,,,254.37057
600.0,0.03,6.0,2.0,0.0,0.02256,0.12177,244.497,,,0.02256,4237.0,2560.0,0.93723,248.63152,,,,,254.37057
600.0,0.03,1.0,10.0,0.0,0.02353,0.17546,226.90989,,,0.02353,4240.0,2201.0,254.04,245.94151,,,,,251.86873
600.0,0.03,2.0,3.0,0.0,0.02353,0.17546,226.90989,,,0.02353,4240.0,2596.0,0.68729,245.94151,,,,,251.86873
600.0,0.03,3.0,10.0,0.0,0.02353,0.17546,226.90989,,,0.02353,4240.0,2193.0,381.42662,245.94151,,,,,251.86873
600.0,0.03,4.0,10.0,0.0,0.02353,0.17546,226.90989,,,0.02353,4240.0,2198.0,351.88611,245.94151,,,,,251.86873
600.0,0.03,5.0,3.0,0.0,0.02353,0.17546,226.90989,,,0.02353,4240.0,2357.0,0.42955,245.94151,,,,,251.86873
600.0,0.03,6.0,3.0,0.0,0.02353,0.17546,226.90989,,,0.02353,4240.0,4271.0,0.0,245.94151,,,,,251.86873
600.0,0.03,1.0,2.0,0.0,0.02259,0.12858,242.15586,,,0.02259,4239.0,2472.0,337.56,246.40474,,,,,252.09887
600.0,0.03,2.0,2.0,0.0,0.02259,0.12858,242.15586,,,0.02259,4239.0,2516.0,0.34364,246.40474,,,,,252.09887
600.0,0.03,3.0,2.0,0.0,0.02259,0.12858,242.15586,,,0.02259,4239.0,2495.0,436.5,246.40474,,,,,252.09887
600.0,0.03,4.0,2.0,0.0,0.02259,0.12858,242.15586,,,0.02259,4239.0,2470.0,411.53615,246.40474,,,,,252.09887
600.0,0.03,5.0,2.0,0.0,0.02259,0.12858,242.15586,,,0.02259,4239.0,2496.0,0.25773,246.40474,,,,,252.09887
600.0,0.03,6.0,2.0,0.0,0.02259,0.12858,242.15586,,,0.02259,4239.0,2483.0,0.94082,246.40474,,,,,252.09887
600.0,0.03,1.0,2.0,0.0,0.0346,0.11852,244.10871,,,0.03025,4241.0,2528.0,337.56,243.0143,,,,,251.72435
600.0,0.03,2.0,2.0,0.0,0.0346,0.11852,244.10871,,,0.03025,4241.0,2545.0,0.34364,243.0143,,,,,251.72435
600.0,0.03,3.0,2.0,0.0,0.0346,0.11852,244.10871,,,0.03025,4241.0,2505.0,436.5,243.0143,,,,,251.72435
600.0,0.03,4.0,2.0,0.0,0.0346,0.11852,244.10871,,,0.03025,4241.0,2489.0,411.53615,243.0143,,,,,251.72435
600.0,0.03,5.0,2.0,0.0,0.0346,0.11852,244.10871,,,0.03025,4241.0,2544.0,0.25773,243.0143,,,,,251.72435
600.0,0.03,6.0,2.0,0.0,0.0346,0.11852,244.10871,,,0.03025,4241.0,2493.0,0.95818,243.0143,,,,,251.72435
600.0,0.03,1.0,2.0,0.0,0.02013,0.11997,245.49119,,,0.02013,4241.0,2586.0,337.56,249.91245,,,,,255.04551
600.0,0.03,2.0,2.0,0.0,0.02013,0.11997,245.49119,,,0.02013,4241.0,2599.0,0.34364,249.91245,,,,,255.04551
600.0,0.03,3.0,2.0,0.0,0.02013,0.11997,245.49119,,,0.02013,4241.0,2553.0,436.5,249.91245,,,,,255.04551
600.0,0.03,4.0,2.0,0.0,0.02013,0.11997,245.49119,,,0.02013,4241.0,2589.0,411.53615,249.91245,,,,,255.04551
600.0,0.03,5.0,2.0,0.0,0.02013,0.11997,245.49119,,,0.02013,4241.0,2579.0,0.25773,249.91245,,,,,255.04551
600.0,0.03,6.0,2.0,0.0,0.02013,0.11997,245.49119,,,0.02013,4241.0,2622.0,0.93627,249.91245,,,,,255.04551
600.0,0.03,1.0,2.0,0.0,0.01455,0.13102,242.52088,,,0.01455,4241.0,2570.0,337.56,248.50326,,,,,252.17216
600.0,0.03,2.0,2.0,0.0,0.01455,0.13102,242.52088,,,0.01455,4241.0,2594.0,0.34364,248.50326,,,,,252.17216
600.0,0.03,3.0,2.0,0.0,0.01455,0.13102,242.52088,,,0.01455,4241.0,2539.0,436.5,248.50326,,,,,252.17216
600.0,0.03,4.0,2.0,0.0,0.01455,0.13102,242.52088,,,0.01455,4241.0,2583.0,411.53615,248.50326,,,,,252.17216
600.0,0.03,5.0,2.0,0.0,0.01455,0.13102,242.52088,,,0.01455,4241.0,2561.0,0.25773,248.50326,,,,,252.17216
600.0,0.03,6.0,2.0,0.0,0.01455,0.13102,242.52088,,,0.01455,4241.0,2851.0,0.79938,248.50326,,,,,252.17216
600.0,0.03,1.0,2.0,0.0,0.03268,0.12822,241.272,,,0.02581,4239.0,2587.0,337.56,239.57094,,,,,247.66362
600.0,0.03,2.0,2.0,0.0,0.03268,0.12822,241.272,,,0.02581,4239.0,2629.0,0.34364,239.57094,,,,,247.66362
600.0,0.03,3.0,2.0,0.0,0.03268,0.12822,241.272,,,0.02581,4239.0,2597.0,436.5,239.57094,,,,,247.66362
600.0,0.03,4.0,2.0,0.0,0.03268,0.12822,241.272,,,0.02581,4239.0,2628.0,411.53615,239.57094,,,,,247.66362
600.0,0.03,5.0,2.0,0.0,0.03268,0.12822,241.272,,,0.02581,4239.0,2611.0,0.25773,239.57094,,,,,247.66362
600.0,0.03,6.0,2.0,0.0,0.03268,0.12822,241.272,,,0.02581,4239.0,2639.0,0.96924,239.57094,,,,,247.66362
600.0,0.03,1.0,10.0,0.0,0.03363,0.14676,236.15631,,,0.03363,4245.0,2208.0,254.04,248.02085,,,,,256.65225
600.0,0.03,2.0,3.0,0.0,0.03363,0.14676,236.15631,,,0.03363,4245.0,2556.0,0.68729,248.02085,,,,,256.65225
600.0,0.03,3.0,10.0,0.0,0.03363,0.14676,236.15631,,,0.03363,4245.0,2195.0,381.42662,248.02085,,,,,256.65225
600.0,0.03,4.0,10.0,0.0,0.03363,0.14676,236.15631,,,0.03363,4245.0,2201.0,351.88611,248.02085,,,,,256.65225
600.0,0.03,5.0,3.0,0.0,0.03363,0.14676,236.15631,,,0.03363,4245.0,2358.0,0.42955,248.02085,,,,,256.65225
600.0,0.03,6.0,3.0,0.0,0.03363,0.14676,236.15631,,,0.03363,4245.0,4267.0,0.0,248.02085,,,,,256.65225
600.0,0.03,1.0,2.0,0.0,0.01691,0.1229,243.3765,,,0.01691,4240.0,2613.0,337.56,247.75701,,,,,252.01766
600.0,0.03,2.0,2.0,0.0,0.01691,0.1229,243.3765,,,0.01691,4240.0,2653.0,0.34364,247.75701,,,,,252.01766
600.0,0.03,3.0,2.0,0.0,0.01691,0.1229,243.3765,,,0.01691,4240.0,2612.0,436.5,247.75701,,,,,252.01766
600.0,0.03,4.0,2.0,0.0,0.01691,0.1229,243.3765,,,0.01691,4240.0,2630.0,411.53615,247.75701,,,,,252.01766
600.0,0.03,5.0,2.0,0.0,0.01691,0.1229,243.3765,,,0.01691,4240.0,2629.0,0.25773,247.75701,,,,,252.01766
600.0,0.03,6.0,2.0,0.0,0.01691,0.1229,243.3765,,,0.01691,4240.0,2655.0,0.84749,247.75701,,,,,252.01766
600.0,0.03,1.0,2.0,0.0,0.03122,0.11001,247.95142,,,0.03122,4239.0,2529.0,337.56,249.38501,,,,,257.42275
600.0,0.03,2.0,2.0,0.0,0.03122,0.11001,247.95142,,,0.03122,4239.0,2576.0,0.34364,249.38501,,,,,257.42275
600.0,0.03,3.0,2.0,0.0,0.03122,0.11001,247.95142,,,0.03122,4239.0,2511.0,436.5,249.38501,,,,,257.42275
600.0,0.03,4.0,2.0,0.0,0.03122,0.11001,247.95142,,,0.03122,4239.0,2559.0,411.53615,249.38501,,,,,257.42275
600.0,0.03,5.0,2.0,0.0,0.03122,0.11001,247.95142,,,0.03122,4239.0,2580.0,0.25773,249.38501,,,,,257.42275
600.0,0.03,6.0,2.0,0.0,0.03122,0.11001,247.95142,,,0.03122,4239.0,2603.0,0.92512,249.38501,,,,,257.42275
600.0,0.03,1.0,2.0,0.0,0.01976,0.12739,241.87454,,,0.01976,4237.0,2533.0,337.56,246.15871,,,,,251.12008
600.0,0.03,2.0,2.0,0.0,0.01976,0.12739,241.87454,,,0.01976,4237.0,2552.0,0.34364,246.15871,,,,,251.12008
600.0,0.03,3.0,2.0,0.0,0.01976,0.12739,241.87454,,,0.01976,4237.0,2510.0,436.5,246.15871,,,,,251.12008
600.0,0.03,4.0,2.0,0.0,0.01976,0.12739,241.87454,,,0.01976,4237.0,2544.0,411.53615,246.15871,,,,,251.12008
600.0,0.03,5.0,2.0,0.0,0.01976,0.12739,241.87454,,,0.01976,4237.0,2511.0,0.25773,246.15871,,,,,251.12008
600.0,0.03,6.0,2.0,0.0,0.01976,0.12739,241.87454,,,0.01976,4237.0,2566.0,0.9314,246.15871,,,,,251.12008
600.0,0.03,1.0,2.0,0.0,0.00899,0.15078,234.69932,,,0.00899,4237.0,2556.0,337.56,242.212,,,,,244.4091
600.0,0.03,2.0,2.0,0.0,0.00899,0.15078,234.69932,,,0.00899,4237.0,2572.0,0.34364,242.212,,,,,244.4091
600.0,0.03,3.0,2.0,0.0,0.00899,0.15078,234.69932,,,0.00899,4237.0,2516.0,436.5,242.212,,,,,244.4091
600.0,0.03,4.0,2.0,0.0,0.00899,0.15078,234.69932,,,0.00899,4237.0,2518.0,411.53615,242.212,,,,,244.4091
600.0,0.03,5.0,2.0,0.0,0.00899,0.15078,234.69932,,,0.00899,4237.0,2538.0,0.25773,242.212,,,,,244.4091
600.0,0.03,6.0,2.0,0.0,0.00899,0.15078,234.69932,,,0.00899,4237.0,3145.0,0.6401,242.212,,,,,244.4091
600.0,0.03,1.0,2.0,0.0,0.03801,0.12561,243.59105,,,0.03748,4237.0,2504.0,337.56,243.45883,,,,,253.07712
600.0,0.03,2.0,2.0,0.0,0.03801,0.12561,243.59105,,,0.03748,4237.0,2559.0,0.34364,243.45883,,,,,253.07712
600.0,0.03,3.0,2.0,0.0,0.03801,0.12561,243.59105,,,0.03748,4237.0,2523.0,436.5,243.45883,,,,,253.07712
600.0,0.03,4.0,2.0,0.0,0.03801,0.12561,243.59105,,,0.03748,4237.0,2552.0,411.53615,243.45883,,,,,253.07712
600.0,0.03,5.0,2.0,0.0,0.03801,0.12561,243.59105,,,0.03748,4237.0,2554.0,0.25773,243.45883,,,,,253.07712
600.0,0.03,6.0,2.0,0.0,0.03801,0.12561,243.59105,,,0.03748,4237.0,2541.0,0.95742,243.45883,,,,,253.07712
600.0,0.05,1.0,10.0,0.0,0.11376,0.19203,232.29671,284.88413,261.58596,0.11376,4244.0,2196.0,191.4,252.47711,0.0,1.0,0.45227,13.0,
600.0,0.05,2.0,10.0,0.0,0.11376,0.19203,232.29671,284.88413,261.58596,0.11376,4244.0,2282.0,200.0,252.47711,0.0,1.0,0.45227,13.0,
600.0,0.05,3.0,10.0,0.0,0.11376,0.19203,232.29671,284.88413,261.58596,0.11376,4244.0,2198.0,335.71104,252.47711,0.0,1.0,0.45227,13.0,
600.0,0.05,4.0,10.0,0.0,0.11376,0.19203,232.29671,284.88413,261.58596,0.11376,4244.0,2196.0,303.63413,252.47711,0.0,1.0,0.45227,13.0,
600.0,0.05,5.0,10.0,0.0,0.11376,0.19203,232.29671,284.88413,261.58596,0.11376,4244.0,2439.0,0.0,252.47711,0.0,1.0,0.45227,13.0,
600.0,0.05,6.0,3.0,0.0,0.11376,0.19203,232.29671,284.88413,261.58596,0.11376,4244.0,4235.0,0.0,252.47711,0.0,1.0,0.45227,13.0,
600.0,0.05,1.0,10.0,0.0,0.10928,0.12473,251.70405,285.7397,265.36586,0.10928,4239.0,2201.0,191.4,254.51549,0.0,1.0,0.44993,29.0,
600.0,0.05,2.0,10.0,0.0,0.10928,0.12473,251.70405,285.7397,265.36586,0.10928,4239.0,2313.0,200.0,254.51549,0.0,1.0,0.44993,29.0,
600.0,0.05,3.0,10.0,0.0,0.10929,0.12473,251.70405,285.74352,265.36586,0.10929,4239.0,2198.0,335.71104,254.51549,0.0,1.0,0.44993,29.0,
600.0,0.05,4.0,10.0,0.0,0.10928,0.12473,251.70405,285.7397,265.36586,0.10928,4239.0,2197.0,303.63413,254.51549,0.0,1.0,0.44993,29.0,
600.0,0.05,5.0,10.0,0.0,0.10928,0.12473,251.70405,285.7397,265.36586,0.10928,4239.0,2361.0,0.0,254.51549,0.0,1.0,0.44993,29.0,
600.0,0.05,6.0,3.0,0.0,0.10928,0.12473,251.70405,285.7397,265.36586,0.10928,4239.0,4243.0,0.0,254.51549,0.0,1.0,0.44993,29.0,
600.0,0.05,1.0,10.0,0.0,0.12663,0.14706,243.69188,284.2003,261.28217,0.12663,4238.0,2192.0,191.4,248.2129,0.0,1.0,0.45967,15.0,
600.0,0.05,2.0,10.0,0.0,0.12663,0.14706,243.69188,284.2003,261.28217,0.12663,4238.0,2386.0,200.0,248.2129,0.0,1.0,0.45967,15.0,
600.0,0.05,3.0,10.0,0.0,0.12663,0.14706,243.69188,284.2003,261.28217,0.12663,4238.0,2193.0,335.71104,248.2129,0.0,1.0,0.45967,15.0,
600.0,0.05,4.0,10.0,0.0,0.12663,0.14706,243.69188,284.2003,261.28217,0.12663,4238.0,2196.0,303.63413,248.2129,0.0,1.0,0.45967,15.0,
600.0,0.05,5.0,10.0,0.0,0.12667,0.14706,243.69188,284.21353,260.14371,0.12667,4238.0,2392.0,0.0,248.2129,0.0,1.0,0.45967,5.0,
600.0,0.05,6.0,3.0,0.0,0.12663,0.14706,243.69188,284.2003,261.28217,0.12663,4238.0,4256.0,0.0,248.2129,0.0,1.0,0.45967,15.0,
600.0,0.05,1.0,10.0,0.0,0.12966,0.14484,245.28541,284.61227,276.78818,0.12966,4241.0,2181.0,174.4462,247.70851,0.0,1.0,0.4462,-570.0,
600.0,0.05,2.0,3.0,0.0,0.12738,0.14484,245.28541,283.86898,276.78818,0.12738,4241.0,4213.0,200.4462,247.70851,0.0,3.0,0.4462,-570.0,
600.0,0.05,3.0,10.0,0.0,0.12965,0.14484,245.28541,284.60855,276.78818,0.12965,4241.0,2183.0,456.15724,247.70851,0.0,1.0,0.4462,-570.0,
600.0,0.05,4.0,10.0,0.0,0.12965,0.14484,245.28541,284.60855,276.78818,0.12965,4241.0,2184.0,449.81627,247.70851,0.0,1.0,0.4462,-570.0,
600.0,0.05,5.0,10.0,0.0,0.12966,0.14484,245.28541,284.61227,276.78818,0.12966,4241.0,2372.0,0.0,247.70851,0.0,1.0,0.4462,-570.0,
600.0,0.05,6.0,2.0,0.0,0.12757,0.14484,245.28541,283.92816,265.32443,0.12757,4241.0,4205.0,0.0,247.70851,0.0,2.0,0.57568,24.0,
600.0,0.05,1.0,10.0,0.0,0.11921,0.1429,244.30515,283.74409,256.58858,0.11921,4233.0,2190.0,191.4,249.91777,0.0,1.0,0.45544,24.0,
600.0,0.05,2.0,10.0,0.0,0.11921,0.1429,244.30515,283.74409,256.58858,0.11921,4233.0,2338.0,200.0,249.91777,0.0,1.0,0.45544,24.0,
600.0,0.05,3.0,10.0,0.0,0.11921,0.1429,244.30515,283.74409,256.58858,0.11921,4233.0,2190.0,335.71104,249.91777,0.0,1.0,0.45544,24.0,
600.0,0.05,4.0,10.0,0.0,0.11921,0.1429,244.30515,283.74409,256.58858,0.11921,4233.0,2189.0,303.63413,249.91777,0.0,1.0,0.45544,24.0,
600.0,0.05,5.0,10.0,0.0,0.11921,0.1429,244.30515,283.74409,256.58858,0.11921,4233.0,2388.0,0.0,249.91777,0.0,1.0,0.45544,24.0,
600.0,0.05,6.0,3.0,0.0,0.11921,0.1429,244.30515,283.74409,256.58858,0.11921,4233.0,4244.0,0.0,249.91777,0.0,1.0,0.45544,24.0,
600.0,0.05,1.0,10.0,0.0,0.12339,0.16183,240.90186,284.18763,275.93673,0.12339,4241.0,2175.0,174.44694,249.12108,0.0,1.0,0.44694,-570.0,
600.0,0.05,2.0,3.0,0.0,0.12195,0.16183,240.90186,283.71969,275.93673,0.12195,4241.0,4210.0,200.44694,249.12108,0.0,3.0,0.44694,-570.0,
600.0,0.05,3.0,10.0,0.0,0.12339,0.16183,240.90186,284.18763,275.93673,0.12339,4241.0,2173.0,456.15798,249.12108,0.0,1.0,0.44694,-570.0,
600.0,0.05,4.0,10.0,0.0,0.12339,0.16183,240.90186,284.18763,275.93673,0.12339,4241.0,2177.0,449.81701,249.12108,0.0,1.0,0.44694,-570.0,
600.0,0.05,5.0,10.0,0.0,0.12339,0.16183,240.90186,284.18763,275.93673,0.12339,4241.0,2382.0,0.0,249.12108,0.0,1.0,0.44694,-570.0,
600.0,0.05,6.0,2.0,0.0,0.12127,0.16183,240.90186,283.50043,261.28598,0.12127,4241.0,4205.0,0.0,249.12108,0.0,2.0,0.56998,19.0,
600.0,0.05,1.0,10.0,0.0,0.11579,0.13806,247.34292,284.64542,265.98474,0.11579,4241.0,2187.0,191.4,251.68659,0.0,1.0,0.4534,24.0,
600.0,0.05,2.0,10.0,0.0,0.11579,0.13806,247.34292,284.64542,265.98474,0.11579,4241.0,2346.0,200.0,251.68659,0.0,1.0,0.4534,24.0,
600.0,0.05,3.0,10.0,0.0,0.11583,0.13806,247.34292,284.65876,265.98474,0.11583,4241.0,2187.0,335.71104,251.68659,0.0,1.0,0.4534,24.0,
600.0,0.05,4.0,10.0,0.0,0.11579,0.13806,247.34292,284.64542,265.98474,0.11579,4241.0,2189.0,303.63413,251.68659,0.0,1.0,0.4534,24.0,
600.0,0.05,5.0,10.0,0.0,0.11586,0.13806,247.34292,284.66721,265.98474,0.11586,4241.0,2372.0,0.0,251.68659,0.0,1.0,0.4534,24.0,
600.0,0.05,6.0,3.0,0.0,0.11579,0.13806,247.34292,284.64542,265.98474,0.11579,4241.0,4245.0,0.0,251.68659,0.0,1.0,0.4534,24.0,
600.0,0.05,1.0,10.0,0.0,0.12048,0.13674,248.4933,284.95346,262.39362,0.12048,4240.0,2197.0,191.4,250.62119,0.0,1.0,0.45266,13.0,
600.0,0.05,2.0,10.0,0.0,0.12048,0.13674,248.4933,284.95346,262.39362,0.12048,4240.0,2306.0,200.0,250.62119,0.0,1.0,0.45266,13.0,
600.0,0.05,3.0,10.0,0.0,0.1196,0.13674,248.4933,284.66629,262.39362,0.1196,4240.0,2195.0,335.71104,250.62119,0.0,1.0,0.45266,13.0,
600.0,0.05,4.0,10.0,0.0,0.1196,0.13674,248.4933,284.66629,262.39362,0.1196,4240.0,2194.0,303.63413,250.62119,0.0,1.0,0.45266,13.0,
600.0,0.05,5.0,10.0,0.0,0.1196,0.13674,248.4933,284.66629,262.39362,0.1196,4240.0,2424.0,0.0,250.62119,0.0,1.0,0.45266,13.0,
600.0,0.05,6.0,3.0,0.0,0.1196,0.13674,248.4933,284.66629,262.39362,0.1196,4240.0,4247.0,0.0,250.62119,0.0,1.0,0.45266,13.0,
600.0,0.05,1.0,10.0,0.0,0.12888,0.20186,226.73808,282.62367,259.62535,0.12888,4238.0,2194.0,191.4,246.19984,0.0,1.0,0.4612,12.0,
600.0,0.05,2.0,10.0,0.0,0.12888,0.20186,226.73808,282.62367,259.62535,0.12888,4238.0,2290.0,200.0,246.19984,0.0,1.0,0.4612,12.0,
600.0,0.05,3.0,10.0,0.0,0.12888,0.20186,226.73808,282.62367,259.62535,0.12888,4238.0,2194.0,335.71104,246.19984,0.0,1.0,0.4612,12.0,
600.0,0.05,4.0,10.0,0.0,0.12888,0.20186,226.73808,282.62367,259.62535,0.12888,4238.0,2193.0,303.63413,246.19984,0.0,1.0,0.4612,12.0,
600.0,0.05,5.0,10.0,0.0,0.12888,0.20186,226.73808,282.62367,259.62535,0.12888,4238.0,2452.0,0.0,246.19984,0.0,1.0,0.4612,12.0,
600.0,0.05,6.0,3.0,0.0,0.12546,0.20186,226.73808,281.52025,270.64974,0.12546,4238.0,4242.0,0.0,246.19984,0.0,3.0,0.99236,24.0,
600.0,0.05,1.0,10.0,0.0,0.12978,0.15832,242.36433,284.67127,263.69123,0.12978,4243.0,2193.0,191.4,247.72581,0.0,1.0,0.45643,13.0,
600.0,0.05,2.0,10.0,0.0,0.12978,0.15832,242.36433,284.67127,263.69123,0.12978,4243.0,2276.0,200.0,247.72581,0.0,1.0,0.45643,13.0,
600.0,0.05,3.0,10.0,0.0,0.12965,0.15832,242.36433,284.62914,263.69123,0.12965,4243.0,2191.0,335.71104,247.72581,0.0,1.0,0.45643,13.0,
600.0,0.05,4.0,10.0,0.0,0.12965,0.15832,242.36433,284.62914,263.69123,0.12965,4243.0,2189.0,303.63413,247.72581,0.0,1.0,0.45643,13.0,
600.0,0.05,5.0,10.0,0.0,0.12968,0.15832,242.36433,284.6366,263.69123,0.12968,4243.0,2446.0,0.0,247.72581,0.0,1.0,0.45643,13.0,
600.0,0.05,6.0,3.0,0.0,0.12968,0.15832,242.36433,284.6366,263.69123,0.12968,4243.0,4239.0,0.0,247.72581,0.0,1.0,0.45643,13.0,
600.0,0.05,1.0,10.0,0.0,0.14398,0.15323,243.53669,284.19438,261.34411,0.14306,4240.0,2200.0,191.4,243.27609,0.0,1.0,0.45326,18.0,
600.0,0.05,2.0,10.0,0.0,0.14398,0.15323,243.53669,284.19438,261.34411,0.14306,4240.0,2305.0,200.0,243.27609,0.0,1.0,0.45326,18.0,
600.0,0.05,3.0,10.0,0.0,0.14398,0.15323,243.53669,284.19438,261.34411,0.14306,4240.0,2201.0,335.71104,243.27609,0.0,1.0,0.45326,18.0,
600.0,0.05,4.0,10.0,0.0,0.14398,0.15323,243.53669,284.19438,261.34411,0.14306,4240.0,2201.0,303.63413,243.27609,0.0,1.0,0.45326,18.0,
600.0,0.05,5.0,10.0,0.0,0.14398,0.15323,243.53669,284.19438,261.34411,0.14306,4240.0,2425.0,0.0,243.27609,0.0,1.0,0.45326,18.0,
600.0,0.05,6.0,3.0,0.0,0.14398,0.15323,243.53669,284.19438,261.34411,0.14306,4240.0,4248.0,0.0,243.27609,0.0,1.0,0.45326,18.0,
600.0,0.05,1.0,10.0,0.0,0.12527,0.1485,245.3923,286.0783,265.04943,0.12527,4241.0,2202.0,191.4,250.24026,0.0,1.0,0.45499,20.0,
600.0,0.05,2.0,10.0,0.0,0.12527,0.1485,245.3923,286.0783,265.04943,0.12527,4241.0,2303.0,200.0,250.24026,0.0,1.0,0.45499,20.0,
600.0,0.05,3.0,10.0,0.0,0.12528,0.1485,245.3923,286.08175,265.04943,0.12528,4241.0,2201.0,335.71104,250.24026,0.0,1.0,0.45499,20.0,
600.0,0.05,4.0,10.0,0.0,0.12527,0.1485,245.3923,286.0783,265.04943,0.12527,4241.0,2202.0,303.63413,250.24026,0.0,1.0,0.45499,20.0,
600.0,0.05,5.0,10.0,0.0,0.12527,0.1485,245.3923,286.0783,265.04943,0.12527,4241.0,2381.0,0.0,250.24026,0.0,1.0,0.45499,20.0,
600.0,0.05,6.0,3.0,0.0,0.12527,0.1485,245.3923,286.0783,265.04943,0.12527,4241.0,4244.0,0.0,250.24026,0.0,1.0,0.45499,20.0,
600.0,0.05,1.0,10.0,0.0,0.12107,0.15632,242.28901,285.51435,265.59108,0.12107,4239.0,2193.0,191.4,250.94732,0.0,1.0,0.45155,22.0,
600.0,0.05,2.0,10.0,0.0,0.12107,0.15632,242.28901,285.51435,265.59108,0.12107,4239.0,2285.0,200.0,250.94732,0.0,1.0,0.45155,22.0,
600.0,0.05,3.0,10.0,0.0,0.12107,0.15632,242.28901,285.51435,265.59108,0.12107,4239.0,2193.0,335.71104,250.94732,0.0,1.0,0.45155,22.0,
600.0,0.05,4.0,10.0,0.0,0.12107,0.15632,242.28901,285.51435,265.59108,0.12107,4239.0,2192.0,303.63413,250.94732,0.0,1.0,0.45155,22.0,
600.0,0.05,5.0,10.0,0.0,0.12107,0.15632,242.28901,285.51435,265.59108,0.12107,4239.0,2436.0,0.0,250.94732,0.0,1.0,0.45155,22.0,
600.0,0.05,6.0,3.0,0.0,0.12107,0.15632,242.28901,285.51435,265.59108,0.12107,4239.0,4237.0,0.0,250.94732,0.0,1.0,0.45155,22.0,
600.0,0.05,1.0,10.0,0.0,0.15681,0.16969,237.57219,284.38423,260.90153,0.15681,4235.0,2195.0,191.4,239.7901,0.0,1.0,0.45566,3.0,
600.0,0.05,2.0,10.0,0.0,0.15681,0.16969,237.57219,284.38423,260.90153,0.15681,4235.0,2296.0,200.0,239.7901,0.0,1.0,0.45566,3.0,
600.0,0.05,3.0,10.0,0.0,0.15681,0.16969,237.57219,284.38423,260.90153,0.15681,4235.0,2196.0,335.71104,239.7901,0.0,1.0,0.45566,3.0,
600.0,0.05,4.0,10.0,0.0,0.15684,0.16969,237.57219,284.39434,260.90153,0.15684,4235.0,2197.0,303.63413,239.7901,0.0,1.0,0.45566,3.0,
600.0,0.05,5.0,10.0,0.0,0.15681,0.16969,237.57219,284.38423,260.90153,0.15681,4235.0,2441.0,0.0,239.7901,0.0,1.0,0.45566,3.0,
600.0,0.05,6.0,3.0,0.0,0.15681,0.16969,237.57219,284.38423,260.90153,0.15681,4235.0,4240.0,0.0,239.7901,0.0,1.0,0.45566,3.0,
600.0,0.05,1.0,10.0,0.0,0.12441,0.17656,235.30489,283.57775,260.47541,0.12441,4237.0,2207.0,191.4,248.29647,0.0,1.0,0.45466,19.0,
600.0,0.05,2.0,10.0,0.0,0.12441,0.17656,235.30489,283.57775,260.47541,0.12441,4237.0,2308.0,200.0,248.29647,0.0,1.0,0.45466,19.0,
600.0,0.05,3.0,10.0,0.0,0.12441,0.17656,235.30489,283.57775,260.47541,0.12441,4237.0,2205.0,335.71104,248.29647,0.0,1.0,0.45466,19.0,
600.0,0.05,4.0,10.0,0.0,0.12441,0.17656,235.30489,283.57775,260.47541,0.12441,4237.0,2206.0,303.63413,248.29647,0.0,1.0,0.45466,19.0,
600.0,0.05,5.0,10.0,0.0,0.12441,0.17656,235.30489,283.57775,260.47541,0.12441,4237.0,2410.0,0.0,248.29647,0.0,1.0,0.45466,19.0,
600.0,0.05,6.0,3.0,0.0,0.12441,0.17656,235.30489,283.57775,260.47541,0.12441,4237.0,4246.0,0.0,248.29647,0.0,1.0,0.45466,19.0,
600.0,0.05,1.0,10.0,0.0,0.12551,0.15505,242.20921,283.65164,261.95047,0.12551,4240.0,2203.0,191.4,248.04944,0.0,1.0,0.45411,23.0,
600.0,0.05,2.0,10.0,0.0,0.12551,0.15505,242.20921,283.65164,261.95047,0.12551,4240.0,2315.0,200.0,248.04944,0.0,1.0,0.45411,23.0,
600.0,0.05,3.0,10.0,0.0,0.12551,0.15505,242.20921,283.65164,261.95047,0.12551,4240.0,2204.0,335.71104,248.04944,0.0,1.0,0.45411,23.0,
600.0,0.05,4.0,10.0,0.0,0.12549,0.15505,242.20921,283.64383,261.95047,0.12549,4240.0,2203.0,303.63413,248.04944,0.0,1.0,0.45411,23.0,
600.0,0.05,5.0,10.0,0.0,0.12549,0.15505,242.20921,283.64383,261.95047,0.12549,4240.0,2424.0,0.0,248.04944,0.0,1.0,0.45411,23.0,
600.0,0.05,6.0,3.0,0.0,0.12559,0.15505,242.20921,283.67522,261.95047,0.12559,4240.0,4262.0,0.0,248.04944,0.0,1.0,0.45411,23.0,
600.0,0.05,1.0,10.0,0.0,0.12472,0.13696,248.03597,285.13559,264.76105,0.12472,4237.0,2211.0,191.4,249.5731,0.0,1.0,0.44692,22.0,
