Omega,Tolerance,Step Size Rule,Iterations,Converged?,Gap LR,Gap Naive,Obj. Naive,Obj. LR (UB),"Obj. LR (LB),",Gap,Time Naive,Time LR,Final Lambda,LB Heuristic,BBP,Best iter,Lambda best iter,Gamma best iter,Obj. LR
100.0,0.07,6.0,10.0,0.0,0.04472,0.00913,283.71274,,,0.04472,615.0,1269.0,1.96905,283.71274,,,,,296.99343
100.0,0.07,1.0,10.0,0.0,0.07064,0.00269,280.75611,,,0.07064,568.0,345.0,20.23114,280.91436,,,,,302.26659
100.0,0.07,2.0,10.0,0.0,0.07064,0.00269,280.75611,,,0.07064,568.0,700.0,4.30108,280.91436,,,,,302.26659
100.0,0.07,3.0,10.0,0.0,0.07064,0.00269,280.75611,,,0.07064,568.0,321.0,69.16372,280.91436,,,,,302.26659
100.0,0.07,4.0,10.0,0.0,0.07064,0.00269,280.75611,,,0.07064,568.0,320.0,67.68416,280.91436,,,,,302.26659
100.0,0.07,5.0,10.0,0.0,0.04589,0.00269,280.75611,,,0.04589,568.0,608.0,1.08423,280.91436,,,,,294.42466
100.0,0.07,6.0,10.0,0.0,0.0458,0.00269,280.75611,,,0.0458,568.0,1248.0,2.69956,280.91436,,,,,294.39821
100.0,0.07,1.0,10.0,0.0,0.06849,0.00952,283.05671,,,0.06849,614.0,368.0,20.20983,283.58837,,,,,304.43945
100.0,0.07,2.0,10.0,0.0,0.05251,0.00952,283.05671,,,0.05251,614.0,764.0,4.30108,283.58837,,,,,299.30534
100.0,0.07,3.0,10.0,0.0,0.06849,0.00952,283.05671,,,0.06849,614.0,316.0,69.1424,283.58837,,,,,304.43945
100.0,0.07,4.0,10.0,0.0,0.06849,0.00952,283.05671,,,0.06849,614.0,315.0,67.66284,283.58837,,,,,304.43945
100.0,0.07,5.0,10.0,0.0,0.02843,0.00952,283.05671,,,0.02843,614.0,710.0,1.08423,283.58837,,,,,291.88599
100.0,0.07,6.0,10.0,0.0,0.02782,0.00952,283.05671,,,0.02782,614.0,1438.0,2.78045,283.58837,,,,,291.70309
100.0,0.07,1.0,10.0,0.0,0.06759,0.00692,285.01671,,,0.06481,519.0,383.0,20.24774,284.16778,,,,,304.76738
100.0,0.07,2.0,10.0,0.0,0.05644,0.00692,285.01671,,,0.05362,519.0,909.0,4.30108,284.16778,,,,,301.16574
100.0,0.07,3.0,10.0,0.0,0.06759,0.00692,285.01671,,,0.06481,519.0,314.0,69.18031,284.16778,,,,,304.76738
100.0,0.07,4.0,10.0,0.0,0.06759,0.00692,285.01671,,,0.06481,519.0,343.0,67.70075,284.16778,,,,,304.76738
100.0,0.07,5.0,10.0,0.0,0.03666,0.00692,285.01671,,,0.03379,519.0,674.0,1.08423,284.16778,,,,,294.98294
100.0,0.07,6.0,10.0,0.0,0.03674,0.00692,285.01671,,,0.03386,519.0,1304.0,2.66279,284.16778,,,,,295.00656
100.0,0.07,1.0,10.0,0.0,0.06885,0.00513,284.15595,,,0.06647,476.0,343.0,20.23524,283.43129,,,,,304.38726
100.0,0.07,2.0,10.0,0.0,0.04454,0.00513,284.15595,,,0.04209,476.0,855.0,4.30108,283.43129,,,,,296.64313
100.0,0.07,3.0,10.0,0.0,0.06885,0.00513,284.15595,,,0.06647,476.0,300.0,69.16781,283.43129,,,,,304.38726
100.0,0.07,4.0,10.0,0.0,0.06885,0.00513,284.15595,,,0.06647,476.0,336.0,67.68825,283.43129,,,,,304.38726
100.0,0.07,5.0,10.0,0.0,0.02566,0.00513,284.15595,,,0.02317,476.0,682.0,1.08423,283.43129,,,,,290.89715
100.0,0.07,6.0,10.0,0.0,0.02563,0.00513,284.15595,,,0.02313,476.0,1535.0,2.59469,283.43129,,,,,290.88531
100.0,0.07,1.0,10.0,0.0,0.07138,0.0085,285.45291,,,0.06572,614.0,338.0,20.23735,283.72366,,,,,305.53201
100.0,0.07,2.0,10.0,0.0,0.07138,0.0085,285.45291,,,0.06572,614.0,658.0,4.30108,283.72366,,,,,305.53201
100.0,0.07,3.0,10.0,0.0,0.07138,0.0085,285.45291,,,0.06572,614.0,282.0,69.16992,283.72366,,,,,305.53201
100.0,0.07,4.0,10.0,0.0,0.07138,0.0085,285.45291,,,0.06572,614.0,293.0,67.69036,283.72366,,,,,305.53201
100.0,0.07,5.0,10.0,0.0,0.05118,0.0085,285.45291,,,0.04539,614.0,630.0,1.08423,283.72366,,,,,299.02693
100.0,0.07,6.0,10.0,0.0,0.05132,0.0085,285.45291,,,0.04553,614.0,1053.0,2.59224,283.72366,,,,,299.07091
100.0,0.07,1.0,10.0,0.0,0.07087,0.00835,283.47057,,,0.06934,560.0,348.0,20.21128,283.00411,,,,,304.59146
100.0,0.07,2.0,10.0,0.0,0.06784,0.00835,283.47057,,,0.06631,560.0,637.0,4.30108,283.00411,,,,,303.60122
100.0,0.07,3.0,10.0,0.0,0.07087,0.00835,283.47057,,,0.06934,560.0,303.0,69.14386,283.00411,,,,,304.59146
100.0,0.07,4.0,10.0,0.0,0.07087,0.00835,283.47057,,,0.06934,560.0,319.0,67.6643,283.00411,,,,,304.59146
100.0,0.07,5.0,10.0,0.0,0.04449,0.00835,283.47057,,,0.04292,560.0,672.0,1.08423,283.00411,,,,,296.18187
100.0,0.07,6.0,10.0,0.0,0.04408,0.00835,283.47057,,,0.04251,560.0,1539.0,1.95581,283.00411,,,,,296.0552
100.0,0.07,1.0,10.0,0.0,0.08467,0.00132,280.90575,,,0.07505,457.0,341.0,20.20865,277.98573,,,,,303.69909
100.0,0.07,2.0,10.0,0.0,0.061,0.00132,280.90575,,,0.05113,457.0,854.0,4.30108,277.98573,,,,,296.04392
100.0,0.07,3.0,10.0,0.0,0.08467,0.00132,280.90575,,,0.07505,457.0,293.0,69.14123,277.98573,,,,,303.69909
100.0,0.07,4.0,10.0,0.0,0.08467,0.00132,280.90575,,,0.07505,457.0,327.0,67.66167,277.98573,,,,,303.69909
100.0,0.07,5.0,10.0,0.0,0.04041,0.00132,280.90575,,,0.03033,457.0,709.0,1.08423,277.98573,,,,,289.69106
100.0,0.07,6.0,10.0,0.0,0.04068,0.00132,280.90575,,,0.0306,457.0,1778.0,0.13818,277.98573,,,,,289.77356
100.0,0.07,1.0,10.0,0.0,0.06451,0.00162,284.98087,,,0.06146,627.0,336.0,20.20896,284.05492,,,,,303.64296
100.0,0.07,2.0,10.0,0.0,0.05706,0.00162,284.98087,,,0.05399,627.0,784.0,4.30108,284.05492,,,,,301.24463
100.0,0.07,3.0,10.0,0.0,0.06451,0.00162,284.98087,,,0.06146,627.0,326.0,69.14154,284.05492,,,,,303.64296
100.0,0.07,4.0,10.0,0.0,0.06451,0.00162,284.98087,,,0.06146,627.0,330.0,67.66198,284.05492,,,,,303.64296
100.0,0.07,5.0,10.0,0.0,0.03007,0.00162,284.98087,,,0.02691,627.0,686.0,1.08423,284.05492,,,,,292.86232
100.0,0.07,6.0,10.0,0.0,0.02948,0.00162,284.98087,,,0.02631,627.0,1778.0,1.94113,284.05492,,,,,292.6826
100.0,0.07,1.0,10.0,0.0,0.07005,0.00531,283.32538,,,0.07005,518.0,326.0,20.20628,283.32538,,,,,304.66767
100.0,0.07,2.0,10.0,0.0,0.06866,0.00531,283.32538,,,0.06866,518.0,754.0,4.30108,283.32538,,,,,304.21128
100.0,0.07,3.0,10.0,0.0,0.07005,0.00531,283.32538,,,0.07005,518.0,283.0,69.13885,283.32538,,,,,304.66767
100.0,0.07,4.0,10.0,0.0,0.07005,0.00531,283.32538,,,0.07005,518.0,296.0,67.65929,283.32538,,,,,304.66767
100.0,0.07,5.0,10.0,0.0,0.04138,0.00531,283.32538,,,0.04138,518.0,592.0,1.08423,283.32538,,,,,295.55537
100.0,0.07,6.0,10.0,0.0,0.04073,0.00531,283.32538,,,0.04073,518.0,1186.0,2.71357,283.32538,,,,,295.3541
100.0,0.07,1.0,10.0,0.0,0.07124,0.00799,282.44033,,,0.06975,520.0,328.0,20.23121,281.98865,,,,,303.61768
100.0,0.07,2.0,10.0,0.0,0.05417,0.00799,282.44033,,,0.05266,520.0,777.0,4.30108,281.98865,,,,,298.14009
100.0,0.07,3.0,10.0,0.0,0.07124,0.00799,282.44033,,,0.06975,520.0,292.0,69.16379,281.98865,,,,,303.61768
100.0,0.07,4.0,10.0,0.0,0.07124,0.00799,282.44033,,,0.06975,520.0,316.0,67.68423,281.98865,,,,,303.61768
100.0,0.07,5.0,10.0,0.0,0.03323,0.00799,282.44033,,,0.03168,520.0,659.0,1.08423,281.98865,,,,,291.68208
100.0,0.07,6.0,10.0,0.0,0.03322,0.00799,282.44033,,,0.03167,520.0,1309.0,2.70042,281.98865,,,,,291.67843
100.0,0.07,1.0,10.0,0.0,0.06679,0.00939,283.90147,,,0.06679,541.0,360.0,20.22063,284.90623,,,,,305.29795
100.0,0.07,2.0,10.0,0.0,0.04814,0.00939,283.90147,,,0.04814,541.0,840.0,4.30108,284.90623,,,,,299.31622
100.0,0.07,3.0,10.0,0.0,0.06679,0.00939,283.90147,,,0.06679,541.0,293.0,69.1532,284.90623,,,,,305.29795
100.0,0.07,4.0,10.0,0.0,0.06679,0.00939,283.90147,,,0.06679,541.0,313.0,67.67364,284.90623,,,,,305.29795
100.0,0.07,5.0,10.0,0.0,0.03126,0.00939,283.90147,,,0.03126,541.0,734.0,1.08423,284.90623,,,,,294.099
100.0,0.07,6.0,10.0,0.0,0.03093,0.00939,283.90147,,,0.03093,541.0,1459.0,2.6136,284.90623,,,,,294.00051
100.0,0.07,1.0,10.0,0.0,0.06816,0.00921,282.76028,,,0.06816,790.0,354.0,20.22105,283.28921,,,,,304.01157
100.0,0.07,2.0,10.0,0.0,0.05839,0.00921,282.76028,,,0.05839,790.0,665.0,4.30108,283.28921,,,,,300.85522
100.0,0.07,3.0,10.0,0.0,0.06816,0.00921,282.76028,,,0.06816,790.0,294.0,69.15362,283.28921,,,,,304.01157
100.0,0.07,4.0,10.0,0.0,0.06816,0.00921,282.76028,,,0.06816,790.0,296.0,67.67406,283.28921,,,,,304.01157
100.0,0.07,5.0,10.0,0.0,0.03292,0.00921,282.76028,,,0.03292,790.0,600.0,1.08423,283.28921,,,,,292.93146
100.0,0.07,6.0,10.0,0.0,0.03259,0.00921,282.76028,,,0.03259,790.0,1241.0,2.59653,283.28921,,,,,292.8324
100.0,0.07,1.0,10.0,0.0,0.0612,0.00183,285.58793,,,0.0612,475.0,368.0,20.19769,285.58793,,,,,304.20577
100.0,0.07,2.0,10.0,0.0,0.04543,0.00183,285.58793,,,0.04543,475.0,915.0,4.30108,285.58793,,,,,299.1794
100.0,0.07,3.0,10.0,0.0,0.0612,0.00183,285.58793,,,0.0612,475.0,317.0,69.13027,285.58793,,,,,304.20577
100.0,0.07,4.0,10.0,0.0,0.0612,0.00183,285.58793,,,0.0612,475.0,345.0,67.65071,285.58793,,,,,304.20577
100.0,0.07,5.0,10.0,0.0,0.02529,0.00183,285.58793,,,0.02529,475.0,760.0,1.08423,285.58793,,,,,292.9966
100.0,0.07,6.0,10.0,0.0,0.02418,0.00183,285.58793,,,0.02418,475.0,1622.0,2.73255,285.58793,,,,,292.66345
100.0,0.07,1.0,10.0,0.0,0.07072,0.00878,281.35509,,,0.0689,784.0,346.0,20.23406,280.80655,,,,,302.1751
100.0,0.07,2.0,10.0,0.0,0.05508,0.00878,281.35509,,,0.05323,784.0,729.0,4.30108,280.80655,,,,,297.17361
100.0,0.07,3.0,10.0,0.0,0.07072,0.00878,281.35509,,,0.0689,784.0,313.0,69.16664,280.80655,,,,,302.1751
100.0,0.07,4.0,10.0,0.0,0.07072,0.00878,281.35509,,,0.0689,784.0,315.0,67.68708,280.80655,,,,,302.1751
100.0,0.07,5.0,10.0,0.0,0.03737,0.00878,281.35509,,,0.03549,784.0,628.0,1.08423,280.80655,,,,,291.70811
100.0,0.07,6.0,10.0,0.0,0.03736,0.00878,281.35509,,,0.03548,784.0,1676.0,1.70148,280.80655,,,,,291.70537
100.0,0.07,1.0,10.0,0.0,0.0642,0.00106,283.78882,,,0.0642,463.0,336.0,20.22135,283.78882,,,,,303.25937
100.0,0.07,2.0,10.0,0.0,0.04846,0.00106,283.78882,,,0.04846,463.0,795.0,4.30108,283.78882,,,,,298.24261
100.0,0.07,3.0,10.0,0.0,0.0642,0.00106,283.78882,,,0.0642,463.0,304.0,69.15393,283.78882,,,,,303.25937
100.0,0.07,4.0,10.0,0.0,0.0642,0.00106,283.78882,,,0.0642,463.0,309.0,67.67436,283.78882,,,,,303.25937
100.0,0.07,5.0,10.0,0.0,0.02002,0.00106,283.78882,,,0.02002,463.0,733.0,1.08423,283.78882,,,,,289.5867
100.0,0.07,6.0,10.0,0.0,0.01922,0.00106,283.78882,,,0.01922,463.0,1760.0,2.88175,283.78882,,,,,289.35006
100.0,0.07,1.0,10.0,0.0,0.07077,0.00034,282.76986,,,0.06863,583.0,354.0,20.19985,282.12195,,,,,303.60709
100.0,0.07,2.0,10.0,0.0,0.06413,0.00034,282.76986,,,0.06198,583.0,703.0,4.30108,282.12195,,,,,301.45375
100.0,0.07,3.0,10.0,0.0,0.07077,0.00034,282.76986,,,0.06863,583.0,299.0,69.13243,282.12195,,,,,303.60709
100.0,0.07,4.0,10.0,0.0,0.07077,0.00034,282.76986,,,0.06863,583.0,304.0,67.65287,282.12195,,,,,303.60709
100.0,0.07,5.0,10.0,0.0,0.04051,0.00034,282.76986,,,0.03831,583.0,657.0,1.08423,282.12195,,,,,294.0344
100.0,0.07,6.0,10.0,0.0,0.03985,0.00034,282.76986,,,0.03765,583.0,1240.0,2.66492,282.12195,,,,,293.83256
100.0,0.07,1.0,10.0,0.0,0.07226,0.00897,281.93853,,,0.06978,846.0,307.0,20.20742,281.18626,,,,,303.08681
100.0,0.07,2.0,10.0,0.0,0.07226,0.00897,281.93853,,,0.06978,846.0,599.0,4.30108,281.18626,,,,,303.08681
100.0,0.07,3.0,10.0,0.0,0.07226,0.00897,281.93853,,,0.06978,846.0,294.0,69.13999,281.18626,,,,,303.08681
100.0,0.07,4.0,10.0,0.0,0.07226,0.00897,281.93853,,,0.06978,846.0,304.0,67.66043,281.18626,,,,,303.08681
100.0,0.07,5.0,10.0,0.0,0.0561,0.00897,281.93853,,,0.05358,846.0,544.0,1.08423,281.18626,,,,,297.89961
100.0,0.07,6.0,10.0,0.0,0.05562,0.00897,281.93853,,,0.0531,846.0,929.0,2.59928,281.18626,,,,,297.74835
100.0,0.07,1.0,10.0,0.0,0.07622,0.00901,283.33836,,,0.0721,879.0,305.0,20.2176,282.08132,,,,,305.35594
100.0,0.07,2.0,10.0,0.0,0.07622,0.00901,283.33836,,,0.0721,879.0,592.0,4.30108,282.08132,,,,,305.35594
100.0,0.07,3.0,10.0,0.0,0.07622,0.00901,283.33836,,,0.0721,879.0,291.0,69.15017,282.08132,,,,,305.35594
100.0,0.07,4.0,10.0,0.0,0.07622,0.00901,283.33836,,,0.0721,879.0,298.0,67.67061,282.08132,,,,,305.35594
100.0,0.07,5.0,10.0,0.0,0.05795,0.00901,283.33836,,,0.05375,879.0,530.0,1.08423,282.08132,,,,,299.43291
100.0,0.07,6.0,10.0,0.0,0.05802,0.00901,283.33836,,,0.05382,879.0,967.0,2.60246,282.08132,,,,,299.45633
