Omega,Tolerance,Step Size Rule,Iterations,Converged?,Gap LR,Gap Naive,Obj. Naive,Obj. LR,Gap,Time Naive,Time LR,Final Lambda,LB Heuristic
,,,,,,,,,,,,,-265.09628
,,,,,,,,,,,,,-277.07236
,,,,,,,,,,,,,-265.08458
,,,,,,,,,,,,,-276.92496
,,,,,,,,,,,,,-264.93656
,,,,,,,,,,,,,-276.74575
,,,,,,,,,,,,,-265.02134
,,,,,,,,,,,,,-276.91218
,,,,,,,,,,,,,-264.88756
,,,,,,,,,,,,,-276.71342
,,,,,,,,,,,,,-265.01005
,,,,,,,,,,,,,-277.03388
,,,,,,,,,,,,,-264.84014
,,,,,,,,,,,,,-276.9196
