Unnamed: 0,Omega,Tolerance,Step Size Rule,Iterations,Converged?,Gap LR,Gap Naive,Obj. Naive,Obj. LR (UB),"Obj. LR (LB),",Gap,Time Naive,Time LR,Final Lambda,LB Heuristic,BBP,Best iter,Lambda best iter,Gamma best iter,Obj. LR,Time,QP,IR,AP
0,900.0,0.01,1.0,2.0,0.0,0.49068,0.54244,4367.56635,9739.61801,4592.76862,0.49068,4202.0,4204.0,85.95167,4960.60836,0.0,1.0,96.39167,9.0,,,-4499.244,-4960.60836,-4419.14872
1,900.0,0.01,2.0,3.0,0.0,0.49068,0.54244,4367.56635,9739.61801,4592.76862,0.49068,4202.0,4223.0,0.0,4960.60836,0.0,1.0,96.39167,9.0,,,-4499.244,-4960.60836,-4419.14872
2,900.0,0.01,3.0,2.0,0.0,0.49068,0.54244,4367.56635,9739.61801,4592.76862,0.49068,4202.0,4204.0,755.64167,4960.60836,0.0,1.0,96.39167,9.0,,,-4499.244,-4960.60836,-4419.14872
3,900.0,0.01,4.0,2.0,0.0,0.49068,0.54244,4367.56635,9739.61801,4592.76862,0.49068,4202.0,4208.0,717.42381,4960.60836,0.0,1.0,96.39167,9.0,,,-4499.244,-4960.60836,-4419.14872
4,900.0,0.01,5.0,3.0,0.0,0.49068,0.54244,4367.56635,9739.61801,4592.76862,0.49068,4202.0,4220.0,50.0,4960.60836,0.0,1.0,96.39167,9.0,,,-4499.244,-4960.60836,-4419.14872
5,900.0,0.01,6.0,3.0,0.0,0.49068,0.54244,4367.56635,9739.61801,4592.76862,0.49068,4202.0,4218.0,0.0,4960.60836,0.0,1.0,96.39167,9.0,,,-4499.244,-4960.60836,-4419.14872
0,900.0,0.01,1.0,2.0,0.0,0.48463,0.53625,4368.75229,9613.12192,4774.89971,0.48463,4202.0,4205.0,85.89,4954.31453,0.0,1.0,96.33,9.0,,,-4381.227,-4954.31453,-4542.01026
1,900.0,0.01,2.0,3.0,0.0,0.48463,0.53625,4368.75229,9613.12192,4774.89971,0.48463,4202.0,4218.0,0.0,4954.31453,0.0,1.0,96.33,9.0,,,-4381.227,-4954.31453,-4542.01026
2,900.0,0.01,3.0,2.0,0.0,0.48463,0.53625,4368.75229,9613.12192,4774.89971,0.48463,4202.0,4204.0,755.58,4954.31453,0.0,1.0,96.33,9.0,,,-4381.227,-4954.31453,-4542.01026
3,900.0,0.01,4.0,2.0,0.0,0.48463,0.53625,4368.75229,9613.12192,4774.89971,0.48463,4202.0,4206.0,717.36214,4954.31453,0.0,1.0,96.33,9.0,,,-4381.227,-4954.31453,-4542.01026
4,900.0,0.01,5.0,3.0,0.0,0.48463,0.53625,4368.75229,9613.12192,4774.89971,0.48463,4202.0,4218.0,50.0,4954.31453,0.0,1.0,96.33,9.0,,,-4381.227,-4954.31453,-4542.01026
5,900.0,0.01,6.0,3.0,0.0,0.48463,0.53625,4368.75229,9613.12192,4774.89971,0.48463,4202.0,4217.0,0.0,4954.31453,0.0,1.0,96.33,9.0,,,-4381.227,-4954.31453,-4542.01026
0,900.0,0.01,1.0,2.0,0.0,0.487,0.53007,4485.23901,9739.3258,5126.84185,0.487,4202.0,4204.0,85.91987,4996.31586,0.0,1.0,96.35987,9.0,,,-4588.343,-4996.31586,-4572.77211
1,900.0,0.01,2.0,3.0,0.0,0.487,0.53007,4485.23901,9739.3258,5126.84185,0.487,4202.0,4217.0,0.0,4996.31586,0.0,1.0,96.35987,9.0,,,-4588.343,-4996.31586,-4572.77211
2,900.0,0.01,3.0,2.0,0.0,0.487,0.53007,4485.23901,9739.3258,5126.84185,0.487,4202.0,4203.0,755.60987,4996.31586,0.0,1.0,96.35987,9.0,,,-4588.343,-4996.31586,-4572.77211
3,900.0,0.01,4.0,2.0,0.0,0.487,0.53007,4485.23901,9739.3258,5126.84185,0.487,4202.0,4203.0,717.39201,4996.31586,0.0,1.0,96.35987,9.0,,,-4588.343,-4996.31586,-4572.77211
4,900.0,0.01,5.0,3.0,0.0,0.487,0.53007,4485.23901,9739.3258,5126.84185,0.487,4202.0,4217.0,50.0,4996.31586,0.0,1.0,96.35987,9.0,,,-4588.343,-4996.31586,-4572.77211
5,900.0,0.01,6.0,3.0,0.0,0.487,0.53007,4485.23901,9739.3258,5126.84185,0.487,4202.0,4215.0,0.0,4996.31586,0.0,1.0,96.35987,9.0,,,-4588.343,-4996.31586,-4572.77211
0,900.0,0.01,1.0,2.0,0.0,0.4824,0.54438,4378.71815,9797.84295,4911.91186,0.4824,4202.0,4205.0,86.63456,5071.32364,0.0,1.0,97.07456,9.0,,,-4528.725,-5071.32364,-4578.40899
1,900.0,0.01,2.0,3.0,0.0,0.4824,0.54438,4378.71815,9797.84295,4911.91186,0.4824,4202.0,4216.0,0.0,5071.32364,0.0,1.0,97.07456,9.0,,,-4528.725,-5071.32364,-4578.40899
2,900.0,0.01,3.0,2.0,0.0,0.4824,0.54438,4378.71815,9797.84295,4911.91186,0.4824,4202.0,4203.0,756.32456,5071.32364,0.0,1.0,97.07456,9.0,,,-4528.725,-5071.32364,-4578.40899
3,900.0,0.01,4.0,2.0,0.0,0.48182,0.54438,4378.71815,9786.72797,4911.91186,0.48182,4202.0,4203.0,718.1067,5071.32364,0.0,1.0,97.07456,9.0,,,-4528.725,-5071.32364,-4578.40899
4,900.0,0.01,5.0,3.0,0.0,0.4824,0.54438,4378.71815,9797.84295,4911.91186,0.4824,4202.0,4217.0,50.0,5071.32364,0.0,1.0,97.07456,9.0,,,-4528.725,-5071.32364,-4578.40899
5,900.0,0.01,6.0,3.0,0.0,0.4824,0.54438,4378.71815,9797.84295,4911.91186,0.4824,4202.0,4219.0,0.0,5071.32364,0.0,1.0,97.07456,9.0,,,-4528.725,-5071.32364,-4578.40899
0,900.0,0.01,1.0,2.0,0.0,0.48632,0.52994,4551.25547,9870.16734,4997.92317,0.48632,4202.0,4202.0,85.87275,5070.14048,0.0,1.0,96.31275,9.0,,,-4721.817,-5070.14048,-4559.58199
1,900.0,0.01,2.0,3.0,0.0,0.48632,0.52994,4551.25547,9870.16734,4997.92317,0.48632,4202.0,4215.0,0.0,5070.14048,0.0,1.0,96.31275,9.0,,,-4721.817,-5070.14048,-4559.58199
2,900.0,0.01,3.0,2.0,0.0,0.48632,0.52994,4551.25547,9870.16734,4997.92317,0.48632,4202.0,4203.0,755.56275,5070.14048,0.0,1.0,96.31275,9.0,,,-4721.817,-5070.14048,-4559.58199
3,900.0,0.01,4.0,2.0,0.0,0.48632,0.52994,4551.25547,9870.16734,4997.92317,0.48632,4202.0,4205.0,717.34489,5070.14048,0.0,1.0,96.31275,9.0,,,-4721.817,-5070.14048,-4559.58199
4,900.0,0.01,5.0,3.0,0.0,0.48632,0.52994,4551.25547,9870.16734,4997.92317,0.48632,4202.0,4218.0,50.0,5070.14048,0.0,1.0,96.31275,9.0,,,-4721.817,-5070.14048,-4559.58199
5,900.0,0.01,6.0,3.0,0.0,0.48632,0.52994,4551.25547,9870.16734,4997.92317,0.48632,4202.0,4217.0,0.0,5070.14048,0.0,1.0,96.31275,9.0,,,-4721.817,-5070.14048,-4559.58199
0,900.0,0.01,1.0,2.0,0.0,0.48903,0.53476,4418.2955,9686.51711,5119.76325,0.48903,4202.0,4204.0,86.36641,4949.48692,0.0,1.0,96.80641,9.0,,,-4623.972,-4949.48692,-4334.32387
1,900.0,0.01,2.0,3.0,0.0,0.48903,0.53476,4418.2955,9686.51711,5119.76325,0.48903,4202.0,4215.0,0.0,4949.48692,0.0,1.0,96.80641,9.0,,,-4623.972,-4949.48692,-4334.32387
2,900.0,0.01,3.0,2.0,0.0,0.48903,0.53476,4418.2955,9686.51711,5119.76325,0.48903,4202.0,4202.0,756.05641,4949.48692,0.0,1.0,96.80641,9.0,,,-4623.972,-4949.48692,-4334.32387
3,900.0,0.01,4.0,2.0,0.0,0.48903,0.53476,4418.2955,9686.51711,5119.76325,0.48903,4202.0,4208.0,717.83855,4949.48692,0.0,1.0,96.80641,9.0,,,-4623.972,-4949.48692,-4334.32387
4,900.0,0.01,5.0,3.0,0.0,0.48903,0.53476,4418.2955,9686.51711,5119.76325,0.48903,4202.0,4217.0,50.0,4949.48692,0.0,1.0,96.80641,9.0,,,-4623.972,-4949.48692,-4334.32387
5,900.0,0.01,6.0,3.0,0.0,0.48903,0.53476,4418.2955,9686.51711,5119.76325,0.48903,4202.0,4215.0,0.0,4949.48692,0.0,1.0,96.80641,9.0,,,-4623.972,-4949.48692,-4334.32387
0,900.0,0.01,1.0,2.0,0.0,0.49478,0.54939,4235.25397,9550.52053,4859.60315,0.49478,4202.0,4203.0,85.88155,4825.13125,0.0,1.0,96.32155,9.0,,,-4453.959,-4825.13125,-4313.15204
1,900.0,0.01,2.0,3.0,0.0,0.49478,0.54939,4235.25397,9550.52053,4859.60315,0.49478,4202.0,4218.0,0.0,4825.13125,0.0,1.0,96.32155,9.0,,,-4453.959,-4825.13125,-4313.15204
2,900.0,0.01,3.0,2.0,0.0,0.49478,0.54939,4235.25397,9550.52053,4859.60315,0.49478,4202.0,4203.0,755.57155,4825.13125,0.0,1.0,96.32155,9.0,,,-4453.959,-4825.13125,-4313.15204
3,900.0,0.01,4.0,2.0,0.0,0.49478,0.54939,4235.25397,9550.52053,4859.60315,0.49478,4202.0,4205.0,717.35369,4825.13125,0.0,1.0,96.32155,9.0,,,-4453.959,-4825.13125,-4313.15204
4,900.0,0.01,5.0,3.0,0.0,0.49478,0.54939,4235.25397,9550.52053,4859.60315,0.49478,4202.0,4215.0,50.0,4825.13125,0.0,1.0,96.32155,9.0,,,-4453.959,-4825.13125,-4313.15204
5,900.0,0.01,6.0,3.0,0.0,0.49478,0.54939,4235.25397,9550.52053,4859.60315,0.49478,4202.0,4217.0,0.0,4825.13125,0.0,1.0,96.32155,9.0,,,-4453.959,-4825.13125,-4313.15204
0,900.0,0.01,1.0,2.0,0.0,0.47939,0.5252,4554.11518,9781.35432,5008.46788,0.47939,4202.0,4206.0,85.3155,5092.22375,0.0,1.0,95.7555,9.0,,,-4578.747,-5092.22375,-4608.60309
1,900.0,0.01,2.0,3.0,0.0,0.47939,0.5252,4554.11518,9781.35432,5008.46788,0.47939,4202.0,4216.0,0.0,5092.22375,0.0,1.0,95.7555,9.0,,,-4578.747,-5092.22375,-4608.60309
2,900.0,0.01,3.0,2.0,0.0,0.47883,0.5252,4554.11518,9770.83249,5122.36819,0.47883,4202.0,4206.0,755.0055,5092.22375,0.0,1.0,95.7555,9.0,,,-4578.747,-5092.22375,-4608.60309
3,900.0,0.01,4.0,2.0,0.0,0.47939,0.5252,4554.11518,9781.35432,5008.46788,0.47939,4202.0,4202.0,716.78764,5092.22375,0.0,1.0,95.7555,9.0,,,-4578.747,-5092.22375,-4608.60309
4,900.0,0.01,5.0,3.0,0.0,0.47939,0.5252,4554.11518,9781.35432,5008.46788,0.47939,4202.0,4217.0,50.0,5092.22375,0.0,1.0,95.7555,9.0,,,-4578.747,-5092.22375,-4608.60309
5,900.0,0.01,6.0,3.0,0.0,0.47883,0.5252,4554.11518,9770.83249,5122.36819,0.47883,4202.0,4217.0,0.0,5092.22375,0.0,1.0,95.7555,9.0,,,-4578.747,-5092.22375,-4608.60309
0,900.0,0.01,1.0,2.0,0.0,0.49787,0.53128,4434.95016,9656.62418,4930.33565,0.49787,4203.0,4204.0,87.05609,4848.91681,0.0,1.0,97.49609,9.0,,,-4527.056,-4848.91681,-4465.91132
1,900.0,0.01,2.0,3.0,0.0,0.49787,0.53128,4434.95016,9656.62418,4930.33565,0.49787,4203.0,4218.0,0.0,4848.91681,0.0,1.0,97.49609,9.0,,,-4527.056,-4848.91681,-4465.91132
2,900.0,0.01,3.0,2.0,0.0,0.4976,0.53128,4434.95016,9651.55246,4930.33565,0.4976,4203.0,4207.0,756.74609,4848.91681,0.0,1.0,97.49609,9.0,,,-4527.056,-4848.91681,-4465.91132
3,900.0,0.01,4.0,2.0,0.0,0.49787,0.53128,4434.95016,9656.62418,4930.33565,0.49787,4203.0,4203.0,718.52823,4848.91681,0.0,1.0,97.49609,9.0,,,-4527.056,-4848.91681,-4465.91132
4,900.0,0.01,5.0,3.0,0.0,0.49787,0.53128,4434.95016,9656.62418,4930.33565,0.49787,4203.0,4219.0,50.0,4848.91681,0.0,1.0,97.49609,9.0,,,-4527.056,-4848.91681,-4465.91132
5,900.0,0.01,6.0,3.0,0.0,0.4976,0.53128,4434.95016,9651.55246,4930.33565,0.4976,4203.0,4223.0,0.0,4848.91681,0.0,1.0,97.49609,9.0,,,-4527.056,-4848.91681,-4465.91132
0,900.0,0.01,1.0,2.0,0.0,0.4842,0.52538,4512.63358,9693.51605,4835.45178,0.4842,4202.0,4203.0,86.58374,4999.88481,0.0,1.0,97.02374,9.0,,,-4708.916,-4999.88481,-4475.51604
1,900.0,0.01,2.0,3.0,0.0,0.4842,0.52538,4512.63358,9693.51605,4809.89622,0.4842,4202.0,4215.0,0.0,4999.88481,0.0,1.0,97.02374,9.0,,,-4708.916,-4999.88481,-4475.51604
2,900.0,0.01,3.0,2.0,0.0,0.4842,0.52538,4512.63358,9693.51605,4835.45178,0.4842,4202.0,4204.0,756.27374,4999.88481,0.0,1.0,97.02374,9.0,,,-4708.916,-4999.88481,-4475.51604
3,900.0,0.01,4.0,2.0,0.0,0.4842,0.52538,4512.63358,9693.51605,4835.45178,0.4842,4202.0,4203.0,718.05589,4999.88481,0.0,1.0,97.02374,9.0,,,-4708.916,-4999.88481,-4475.51604
4,900.0,0.01,5.0,3.0,0.0,0.4842,0.52538,4512.63358,9693.51605,4835.45178,0.4842,4202.0,4215.0,50.0,4999.88481,0.0,1.0,97.02374,9.0,,,-4708.916,-4999.88481,-4475.51604
5,900.0,0.01,6.0,3.0,0.0,0.48468,0.52538,4512.63358,9702.39552,4809.89622,0.48468,4202.0,4219.0,0.0,4999.88481,0.0,1.0,97.02374,9.0,,,-4708.916,-4999.88481,-4475.51604
0,900.0,0.01,1.0,2.0,0.0,0.49372,0.5445,4353.3174,9736.74179,4794.81569,0.49372,4202.0,4204.0,85.83768,4929.52986,0.0,1.0,96.27768,9.0,,,-4514.784,-4929.52986,-4406.02065
1,900.0,0.01,2.0,3.0,0.0,0.49397,0.5445,4353.3174,9741.66974,4794.81569,0.49397,4202.0,4216.0,0.0,4929.52986,0.0,1.0,96.27768,9.0,,,-4514.784,-4929.52986,-4406.02065
2,900.0,0.01,3.0,2.0,0.0,0.49372,0.5445,4353.3174,9736.74179,4794.81569,0.49372,4202.0,4210.0,755.52768,4929.52986,0.0,1.0,96.27768,9.0,,,-4514.784,-4929.52986,-4406.02065
3,900.0,0.01,4.0,2.0,0.0,0.49397,0.5445,4353.3174,9741.66974,4794.81569,0.49397,4202.0,4204.0,717.30982,4929.52986,0.0,1.0,96.27768,9.0,,,-4514.784,-4929.52986,-4406.02065
4,900.0,0.01,5.0,3.0,0.0,0.49397,0.5445,4353.3174,9741.66974,4794.81569,0.49397,4202.0,4216.0,50.0,4929.52986,0.0,1.0,96.27768,9.0,,,-4514.784,-4929.52986,-4406.02065
5,900.0,0.01,6.0,3.0,0.0,0.49397,0.5445,4353.3174,9741.66974,4794.81569,0.49397,4202.0,4217.0,0.0,4929.52986,0.0,1.0,96.27768,9.0,,,-4514.784,-4929.52986,-4406.02065
0,900.0,0.01,1.0,2.0,0.0,0.48318,0.53779,4437.40302,9777.81155,5126.1504,0.48318,4202.0,4202.0,85.93053,5053.36459,0.0,1.0,96.37053,9.0,,,-4518.439,-5053.36459,-4540.45715
1,900.0,0.01,2.0,3.0,0.0,0.48318,0.53779,4437.40302,9777.81155,5126.1504,0.48318,4202.0,4217.0,0.0,5053.36459,0.0,1.0,96.37053,9.0,,,-4518.439,-5053.36459,-4540.45715
2,900.0,0.01,3.0,2.0,0.0,0.48318,0.53779,4437.40302,9777.81155,5126.1504,0.48318,4202.0,4203.0,755.62053,5053.36459,0.0,1.0,96.37053,9.0,,,-4518.439,-5053.36459,-4540.45715
3,900.0,0.01,4.0,2.0,0.0,0.48318,0.53779,4437.40302,9777.81155,5126.1504,0.48318,4202.0,4205.0,717.40267,5053.36459,0.0,1.0,96.37053,9.0,,,-4518.439,-5053.36459,-4540.45715
4,900.0,0.01,5.0,3.0,0.0,0.48318,0.53779,4437.40302,9777.81155,5126.1504,0.48318,4202.0,4216.0,50.0,5053.36459,0.0,1.0,96.37053,9.0,,,-4518.439,-5053.36459,-4540.45715
5,900.0,0.01,6.0,3.0,0.0,0.48318,0.53779,4437.40302,9777.81155,5126.1504,0.48318,4202.0,4217.0,0.0,5053.36459,0.0,1.0,96.37053,9.0,,,-4518.439,-5053.36459,-4540.45715
0,900.0,0.01,1.0,2.0,0.0,0.47768,0.51655,4621.53601,9749.49964,4994.24264,0.47768,4202.0,4203.0,86.44028,5092.31575,0.0,1.0,96.88028,9.0,,,-4681.072,-5092.31575,-4528.38293
1,900.0,0.01,2.0,3.0,0.0,0.47768,0.51655,4621.53601,9749.49964,4994.24264,0.47768,4202.0,4217.0,0.0,5092.31575,0.0,1.0,96.88028,9.0,,,-4681.072,-5092.31575,-4528.38293
2,900.0,0.01,3.0,2.0,0.0,0.47768,0.51655,4621.53601,9749.49964,4994.24264,0.47768,4202.0,4205.0,756.13028,5092.31575,0.0,1.0,96.88028,9.0,,,-4681.072,-5092.31575,-4528.38293
3,900.0,0.01,4.0,2.0,0.0,0.47768,0.51655,4621.53601,9749.49964,4994.24264,0.47768,4202.0,4204.0,717.91242,5092.31575,0.0,1.0,96.88028,9.0,,,-4681.072,-5092.31575,-4528.38293
4,900.0,0.01,5.0,3.0,0.0,0.47768,0.51655,4621.53601,9749.49964,4994.24264,0.47768,4202.0,4218.0,50.0,5092.31575,0.0,1.0,96.88028,9.0,,,-4681.072,-5092.31575,-4528.38293
5,900.0,0.01,6.0,3.0,0.0,0.47768,0.51655,4621.53601,9749.49964,4994.24264,0.47768,4202.0,4217.0,0.0,5092.31575,0.0,1.0,96.88028,9.0,,,-4681.072,-5092.31575,-4528.38293
0,900.0,0.01,1.0,2.0,0.0,0.47701,0.54435,4382.51857,9814.29444,5176.79987,0.47701,4202.0,4203.0,86.70089,5132.75114,0.0,1.0,97.14089,9.0,,,-4649.648,-5132.75114,-4544.37011
1,900.0,0.01,2.0,3.0,0.0,0.47701,0.54435,4382.51857,9814.29444,5176.79987,0.47701,4202.0,4219.0,0.0,5132.75114,0.0,1.0,97.14089,9.0,,,-4649.648,-5132.75114,-4544.37011
2,900.0,0.01,3.0,2.0,0.0,0.47701,0.54435,4382.51857,9814.29444,5176.79987,0.47701,4202.0,4202.0,756.39089,5132.75114,0.0,1.0,97.14089,9.0,,,-4649.648,-5132.75114,-4544.37011
