Omega,Tolerance,Step Size Rule,Iterations,Converged?,Gap LR,Gap Naive,Obj. Naive,Obj. LR (UB),"Obj. LR (LB),",Gap,Time Naive,Time LR,Final Lambda,LB Heuristic,BBP,Best iter,Lambda best iter,Gamma best iter,Obj. LR,Heuristic Time
1500.0,0.05,1.0,2.0,0.0,0.14531,0.16741,239.00383,287.04755,248.53662,0.14531,4206.0,2482.0,826.5,245.33789,0.0,1.0,0.18218,75.0,,
1500.0,0.05,2.0,2.0,0.0,0.14531,0.16741,239.00383,287.04755,248.53662,0.14531,4206.0,2487.0,200.0,245.33789,0.0,1.0,0.18218,75.0,,
1500.0,0.05,3.0,2.0,0.0,0.14531,0.16741,239.00383,287.04755,248.53662,0.14531,4206.0,2486.0,1068.75,245.33789,0.0,1.0,0.18218,75.0,,
1500.0,0.05,4.0,2.0,0.0,0.14531,0.16741,239.00383,287.04755,248.53662,0.14531,4206.0,2485.0,1007.62716,245.33789,0.0,1.0,0.18218,75.0,,
1500.0,0.05,5.0,2.0,0.0,0.14531,0.16741,239.00383,287.04755,248.53662,0.14531,4206.0,2487.0,150.0,245.33789,0.0,1.0,0.18218,75.0,,
1500.0,0.05,6.0,2.0,0.0,0.14531,0.16741,239.00383,287.04755,248.53662,0.14531,4206.0,2483.0,0.40038,245.33789,0.0,1.0,0.18218,75.0,,
1500.0,0.05,1.0,2.0,0.0,0.1725,0.17569,236.15344,286.17867,249.60322,0.1725,4209.0,2504.0,826.5,236.81144,0.0,1.0,0.18405,75.0,,
1500.0,0.05,2.0,2.0,0.0,0.1725,0.17569,236.15344,286.17867,249.60322,0.1725,4209.0,2508.0,200.0,236.81144,0.0,1.0,0.18405,75.0,,
1500.0,0.05,3.0,2.0,0.0,0.1725,0.17569,236.15344,286.17867,249.60322,0.1725,4209.0,2501.0,1068.75,236.81144,0.0,1.0,0.18405,75.0,,
1500.0,0.05,4.0,2.0,0.0,0.1725,0.17569,236.15344,286.17867,249.60322,0.1725,4209.0,2509.0,1007.62716,236.81144,0.0,1.0,0.18405,75.0,,
1500.0,0.05,5.0,2.0,0.0,0.1725,0.17569,236.15344,286.17867,249.60322,0.1725,4209.0,2511.0,150.0,236.81144,0.0,1.0,0.18405,75.0,,
1500.0,0.05,6.0,2.0,0.0,0.1725,0.17569,236.15344,286.17867,249.60322,0.1725,4209.0,2508.0,0.41273,236.81144,0.0,1.0,0.18405,75.0,,
1500.0,0.05,1.0,10.0,0.0,0.16139,1.0,233.40556,287.14912,260.66629,0.16139,4212.0,2180.0,478.5,240.80565,0.0,1.0,0.18015,42.0,,
1500.0,0.05,2.0,10.0,0.0,0.16139,1.0,233.40556,287.14912,260.66629,0.16139,4212.0,2305.0,200.0,240.80565,0.0,1.0,0.18015,42.0,,
1500.0,0.05,3.0,10.0,0.0,0.16139,1.0,233.40556,287.14912,260.66629,0.16139,4212.0,2178.0,839.2776,240.80565,0.0,1.0,0.18015,42.0,,
1500.0,0.05,4.0,10.0,0.0,0.16139,1.0,233.40556,287.14912,260.66629,0.16139,4212.0,2176.0,759.08533,240.80565,0.0,1.0,0.18015,42.0,,
1500.0,0.05,5.0,10.0,0.0,0.16139,1.0,233.40556,287.14912,260.66629,0.16139,4212.0,2311.0,0.0,240.80565,0.0,1.0,0.18015,42.0,,
1500.0,0.05,6.0,3.0,0.0,0.16139,1.0,233.40556,287.14912,260.66629,0.16139,4212.0,4238.0,0.0,240.80565,0.0,1.0,0.18015,42.0,,
1500.0,0.05,1.0,2.0,0.0,0.16096,0.20545,228.35458,287.73291,241.83282,0.16096,4210.0,2437.0,826.5,241.41916,0.0,1.0,0.18306,75.0,,
1500.0,0.05,2.0,2.0,0.0,0.16096,0.20545,228.35458,287.73291,241.83282,0.16096,4210.0,2445.0,200.0,241.41916,0.0,1.0,0.18306,75.0,,
1500.0,0.05,3.0,2.0,0.0,0.16096,0.20545,228.35458,287.73291,241.83282,0.16096,4210.0,2435.0,1068.75,241.41916,0.0,1.0,0.18306,75.0,,
1500.0,0.05,4.0,2.0,0.0,0.16096,0.20545,228.35458,287.73291,241.83282,0.16096,4210.0,2435.0,1007.62716,241.41916,0.0,1.0,0.18306,75.0,,
1500.0,0.05,5.0,2.0,0.0,0.16096,0.20545,228.35458,287.73291,241.83282,0.16096,4210.0,2442.0,150.0,241.41916,0.0,1.0,0.18306,75.0,,
1500.0,0.05,6.0,2.0,0.0,0.16096,0.20545,228.35458,287.73291,241.83282,0.16096,4210.0,2449.0,0.40889,241.41916,0.0,1.0,0.18306,75.0,,
1500.0,0.05,1.0,2.0,0.0,0.1565,0.1568,242.23805,287.50828,250.03932,0.1565,4210.0,2557.0,826.5,242.51345,0.0,1.0,0.18167,75.0,,
1500.0,0.05,2.0,2.0,0.0,0.1565,0.1568,242.23805,287.50828,250.03932,0.1565,4210.0,2588.0,200.0,242.51345,0.0,1.0,0.18167,75.0,,
1500.0,0.05,3.0,2.0,0.0,0.1565,0.1568,242.23805,287.50828,250.03932,0.1565,4210.0,2550.0,1068.75,242.51345,0.0,1.0,0.18167,75.0,,
1500.0,0.05,4.0,2.0,0.0,0.1565,0.1568,242.23805,287.50828,250.03932,0.1565,4210.0,2553.0,1007.62716,242.51345,0.0,1.0,0.18167,75.0,,
1500.0,0.05,5.0,2.0,0.0,0.1565,0.1568,242.23805,287.50828,250.03932,0.1565,4210.0,2587.0,150.0,242.51345,0.0,1.0,0.18167,75.0,,
1500.0,0.05,6.0,2.0,0.0,0.1565,0.1568,242.23805,287.50828,250.03932,0.1565,4210.0,2597.0,0.40525,242.51345,0.0,1.0,0.18167,75.0,,
1500.0,0.05,1.0,2.0,0.0,0.16005,0.18755,233.79623,287.56356,247.41376,0.16005,4212.0,2507.0,826.5,241.53861,0.0,1.0,0.18157,75.0,,
1500.0,0.05,2.0,2.0,0.0,0.16005,0.18755,233.79623,287.56356,247.41376,0.16005,4212.0,2536.0,200.0,241.53861,0.0,1.0,0.18157,75.0,,
1500.0,0.05,3.0,2.0,0.0,0.16005,0.18755,233.79623,287.56356,247.41376,0.16005,4212.0,2505.0,1068.75,241.53861,0.0,1.0,0.18157,75.0,,
1500.0,0.05,4.0,2.0,0.0,0.16005,0.18755,233.79623,287.56356,247.41376,0.16005,4212.0,2510.0,1007.62716,241.53861,0.0,1.0,0.18157,75.0,,
1500.0,0.05,5.0,2.0,0.0,0.16005,0.18755,233.79623,287.56356,247.41376,0.16005,4212.0,2538.0,150.0,241.53861,0.0,1.0,0.18157,75.0,,
1500.0,0.05,6.0,2.0,0.0,0.16005,0.18755,233.79623,287.56356,247.41376,0.16005,4212.0,2550.0,0.40749,241.53861,0.0,1.0,0.18157,75.0,,
1500.0,0.07,1.0,10.0,0.0,0.18192,0.21533,230.32964,293.32064,249.51927,0.18192,4212.0,2386.0,321.9,239.95903,0.0,1.0,0.18276,105.0,,
1500.0,0.07,2.0,4.0,0.0,0.18192,0.21533,230.32964,293.32064,249.51927,0.18192,4212.0,2439.0,200.0,239.95903,0.0,1.0,0.18276,105.0,,
1500.0,0.07,3.0,10.0,0.0,0.18192,0.21533,230.32964,293.32064,249.51927,0.18192,4212.0,2381.0,724.98864,239.95903,0.0,1.0,0.18276,105.0,,
1500.0,0.07,4.0,10.0,0.0,0.18192,0.21533,230.32964,293.32064,249.51927,0.18192,4212.0,2378.0,638.45539,239.95903,0.0,1.0,0.18276,105.0,,
1500.0,0.07,5.0,5.0,0.0,0.18192,0.21533,230.32964,293.32064,249.51927,0.18192,4212.0,2449.0,60.0,239.95903,0.0,1.0,0.18276,105.0,,
1500.0,0.07,6.0,2.0,0.0,0.18192,0.21533,230.32964,293.32064,249.51927,0.18192,4212.0,2418.0,0.42834,239.95903,0.0,1.0,0.18276,105.0,,
1500.0,0.07,1.0,2.0,0.0,0.03448,0.18777,238.61681,,,0.03448,4212.0,2475.0,809.1,248.92872,,,,,257.81793,
1500.0,0.07,2.0,2.0,0.0,0.03448,0.18777,238.61681,,,0.03448,4212.0,2475.0,0.14337,248.92872,,,,,257.81793,
1500.0,0.07,3.0,2.0,0.0,0.03448,0.18777,238.61681,,,0.03448,4212.0,2476.0,1046.25,248.92872,,,,,257.81793,
1500.0,0.07,4.0,2.0,0.0,0.03448,0.18777,238.61681,,,0.03448,4212.0,2480.0,986.41396,248.92872,,,,,257.81793,
1500.0,0.07,5.0,2.0,0.0,0.03448,0.18777,238.61681,,,0.03448,4212.0,2475.0,0.10753,248.92872,,,,,257.81793,
1500.0,0.07,6.0,2.0,0.0,0.03448,0.18777,238.61681,,,0.03448,4212.0,2542.0,0.40236,248.92872,,,,,257.81793,60.0
1500.0,0.07,1.0,2.0,0.0,0.05118,0.18066,240.75794,,,0.05118,4210.0,2440.0,809.1,241.0042,,,,,254.00355,
1500.0,0.07,2.0,1.0,1.0,0.0,0.18066,240.75794,,,0.0,4210.0,2115.0,0.18275,241.0042,,,,,241.0042,
1500.0,0.07,3.0,2.0,0.0,0.05118,0.18066,240.75794,,,0.05118,4210.0,2438.0,1046.25,241.0042,,,,,254.00355,
1500.0,0.07,4.0,2.0,0.0,0.05118,0.18066,240.75794,,,0.05118,4210.0,2435.0,986.41396,241.0042,,,,,254.00355,
1500.0,0.07,5.0,2.0,0.0,0.05118,0.18066,240.75794,,,0.05118,4210.0,2438.0,0.10753,241.0042,,,,,254.00355,
1500.0,0.07,6.0,2.0,0.0,0.05118,0.18066,240.75794,,,0.05118,4210.0,2435.0,0.42715,241.0042,,,,,254.00355,61.0
1500.0,0.07,1.0,2.0,0.0,0.03738,0.176,241.96615,,,0.03738,4209.0,2427.0,809.1,251.45132,,,,,261.21631,
1500.0,0.07,2.0,1.0,1.0,0.0,0.176,241.96615,,,0.0,4209.0,2109.0,0.18333,251.45132,,,,,251.45132,
1500.0,0.07,3.0,2.0,0.0,0.03738,0.176,241.96615,,,0.03738,4209.0,2429.0,1046.25,251.45132,,,,,261.21631,
1500.0,0.07,4.0,2.0,0.0,0.03738,0.176,241.96615,,,0.03738,4209.0,2424.0,986.41396,251.45132,,,,,261.21631,
1500.0,0.07,5.0,2.0,0.0,0.03738,0.176,241.96615,,,0.03738,4209.0,2427.0,0.10753,251.45132,,,,,261.21631,
1500.0,0.07,6.0,2.0,0.0,0.03738,0.176,241.96615,,,0.03738,4209.0,2431.0,0.41343,251.45132,,,,,261.21631,81.0
1500.0,0.07,1.0,2.0,0.0,0.01895,0.22264,228.08615,,,0.01895,4210.0,2416.0,809.1,242.59758,,,,,247.28289,
1500.0,0.07,2.0,2.0,0.0,0.01895,0.22264,228.08615,,,0.01895,4210.0,2284.0,0.14337,242.59758,,,,,247.28289,
1500.0,0.07,3.0,2.0,0.0,0.01895,0.22264,228.08615,,,0.01895,4210.0,2415.0,1046.25,242.59758,,,,,247.28289,
1500.0,0.07,4.0,2.0,0.0,0.01895,0.22264,228.08615,,,0.01895,4210.0,2411.0,986.41396,242.59758,,,,,247.28289,
1500.0,0.07,5.0,2.0,0.0,0.01895,0.22264,228.08615,,,0.01895,4210.0,2414.0,0.10753,242.59758,,,,,247.28289,
1500.0,0.07,6.0,2.0,0.0,0.01895,0.22264,228.08615,,,0.01895,4210.0,3678.0,0.33072,242.59758,,,,,247.28289,88.0
1500.0,0.07,1.0,2.0,0.0,0.05481,0.18725,239.14981,,,0.05481,4210.0,2465.0,809.1,240.48707,,,,,254.4326,
1500.0,0.07,2.0,2.0,0.0,0.05481,0.18725,239.14981,,,0.05481,4210.0,2364.0,0.14337,240.48707,,,,,254.4326,
1500.0,0.07,3.0,2.0,0.0,0.05481,0.18725,239.14981,,,0.05481,4210.0,2468.0,1046.25,240.48707,,,,,254.4326,
1500.0,0.07,4.0,2.0,0.0,0.05481,0.18725,239.14981,,,0.05481,4210.0,2459.0,986.41396,240.48707,,,,,254.4326,
1500.0,0.07,5.0,2.0,0.0,0.05481,0.18725,239.14981,,,0.05481,4210.0,2460.0,0.10753,240.48707,,,,,254.4326,
1500.0,0.07,6.0,2.0,0.0,0.05481,0.18725,239.14981,,,0.05481,4210.0,2462.0,0.42868,240.48707,,,,,254.4326,59.0
1500.0,0.07,1.0,2.0,0.0,0.04103,0.18175,239.83786,,,0.04103,4210.0,2520.0,809.1,248.48657,,,,,259.11715,
1500.0,0.07,2.0,2.0,0.0,0.04103,0.18175,239.83786,,,0.04103,4210.0,2435.0,0.14337,248.48657,,,,,259.11715,
1500.0,0.07,3.0,2.0,0.0,0.04103,0.18175,239.83786,,,0.04103,4210.0,2521.0,1046.25,248.48657,,,,,259.11715,
1500.0,0.07,4.0,2.0,0.0,0.04103,0.18175,239.83786,,,0.04103,4210.0,2516.0,986.41396,248.48657,,,,,259.11715,
1500.0,0.07,5.0,2.0,0.0,0.04103,0.18175,239.83786,,,0.04103,4210.0,2517.0,0.10753,248.48657,,,,,259.11715,
1500.0,0.07,6.0,2.0,0.0,0.04103,0.18175,239.83786,,,0.04103,4210.0,2532.0,0.41627,248.48657,,,,,259.11715,85.0
1500.0,0.07,1.0,2.0,0.0,0.0403,0.18076,241.06781,,,0.0403,4212.0,2351.0,809.1,249.35589,,,,,259.82585,
1500.0,0.07,2.0,1.0,1.0,0.0,0.18076,241.06781,,,0.0,4212.0,2117.0,0.18296,249.35589,,,,,249.35589,
1500.0,0.07,3.0,2.0,0.0,0.0403,0.18076,241.06781,,,0.0403,4212.0,2349.0,1046.25,249.35589,,,,,259.82585,
1500.0,0.07,4.0,2.0,0.0,0.0403,0.18076,241.06781,,,0.0403,4212.0,2349.0,986.41396,249.35589,,,,,259.82585,
1500.0,0.07,5.0,2.0,0.0,0.0403,0.18076,241.06781,,,0.0403,4212.0,2347.0,0.10753,249.35589,,,,,259.82585,
1500.0,0.07,6.0,2.0,0.0,0.0403,0.18076,241.06781,,,0.0403,4212.0,2355.0,0.41567,249.35589,,,,,259.82585,56.0
1500.0,0.07,1.0,2.0,0.0,0.05901,0.17494,241.78589,,,0.05901,4212.0,2376.0,809.1,245.55136,,,,,260.95128,
1500.0,0.07,2.0,1.0,1.0,0.0,0.17494,241.78589,,,0.0,4212.0,2112.0,0.18253,245.55136,,,,,245.55136,
1500.0,0.07,3.0,2.0,0.0,0.05901,0.17494,241.78589,,,0.05901,4212.0,2376.0,1046.25,245.55136,,,,,260.95128,
1500.0,0.07,4.0,2.0,0.0,0.05901,0.17494,241.78589,,,0.05901,4212.0,2374.0,986.41396,245.55136,,,,,260.95128,
1500.0,0.07,5.0,2.0,0.0,0.05901,0.17494,241.78589,,,0.05901,4212.0,2378.0,0.10753,245.55136,,,,,260.95128,
1500.0,0.07,6.0,2.0,0.0,0.05901,0.17494,241.78589,,,0.05901,4212.0,2405.0,0.41898,245.55136,,,,,260.95128,61.0
1500.0,0.07,1.0,2.0,0.0,0.01691,0.21018,230.99051,,,0.01691,4213.0,2364.0,809.1,243.26462,,,,,247.44958,
1500.0,0.07,2.0,1.0,1.0,0.0,0.21018,230.99051,,,0.0,4213.0,2113.0,0.18325,243.26462,,,,,243.26462,
1500.0,0.07,3.0,2.0,0.0,0.01691,0.21018,230.99051,,,0.01691,4213.0,2368.0,1046.25,243.26462,,,,,247.44958,
1500.0,0.07,4.0,2.0,0.0,0.01691,0.21018,230.99051,,,0.01691,4213.0,2367.0,986.41396,243.26462,,,,,247.44958,
1500.0,0.07,5.0,2.0,0.0,0.01691,0.21018,230.99051,,,0.01691,4213.0,2366.0,0.10753,243.26462,,,,,247.44958,
1500.0,0.07,6.0,2.0,1.0,0.0,0.21018,230.99051,,,0.0,4213.0,4210.0,0.10353,243.26462,,,,,243.26462,66.0
1500.0,0.07,1.0,2.0,0.0,0.04474,0.17745,241.76709,,,0.04474,4213.0,2396.0,809.1,249.22382,,,,,260.89582,
1500.0,0.07,2.0,1.0,1.0,0.0,0.17745,241.76709,,,0.0,4213.0,2117.0,0.18218,249.22382,,,,,249.22382,
1500.0,0.07,3.0,2.0,0.0,0.04474,0.17745,241.76709,,,0.04474,4213.0,2395.0,1046.25,249.22382,,,,,260.89582,
1500.0,0.07,4.0,2.0,0.0,0.04474,0.17745,241.76709,,,0.04474,4213.0,2394.0,986.41396,249.22382,,,,,260.89582,
1500.0,0.07,5.0,2.0,0.0,0.04474,0.17745,241.76709,,,0.04474,4213.0,2393.0,0.10753,249.22382,,,,,260.89582,
1500.0,0.07,6.0,2.0,0.0,0.04474,0.17745,241.76709,,,0.04474,4213.0,2408.0,0.4152,249.22382,,,,,260.89582,50.0
1500.0,0.07,1.0,2.0,0.0,0.03237,0.22557,227.69521,,,0.03237,4212.0,2435.0,809.1,238.86221,,,,,246.85355,
1500.0,0.07,2.0,2.0,0.0,0.03237,0.22557,227.69521,,,0.03237,4212.0,2433.0,0.14337,238.86221,,,,,246.85355,
1500.0,0.07,3.0,2.0,0.0,0.03237,0.22557,227.69521,,,0.03237,4212.0,2436.0,1046.25,238.86221,,,,,246.85355,
1500.0,0.07,4.0,2.0,0.0,0.03237,0.22557,227.69521,,,0.03237,4212.0,2438.0,986.41396,238.86221,,,,,246.85355,
1500.0,0.07,5.0,2.0,0.0,0.03237,0.22557,227.69521,,,0.03237,4212.0,2439.0,0.10753,238.86221,,,,,246.85355,
1500.0,0.07,6.0,2.0,0.0,0.03237,0.22557,227.69521,,,0.03237,4212.0,2430.0,0.39893,238.86221,,,,,246.85355,62.0
1500.0,0.07,1.0,2.0,0.0,0.00104,0.21906,229.32402,,,0.00104,4212.0,2394.0,809.1,248.21645,,,,,248.47564,
1500.0,0.07,2.0,1.0,1.0,0.0,0.21906,229.32402,,,0.0,4212.0,2118.0,0.1824,248.21645,,,,,248.21645,
1500.0,0.07,3.0,2.0,0.0,0.00104,0.21906,229.32402,,,0.00104,4212.0,2393.0,1046.25,248.21645,,,,,248.47564,
1500.0,0.07,4.0,2.0,0.0,0.00104,0.21906,229.32402,,,0.00104,4212.0,2389.0,986.41396,248.21645,,,,,248.47564,
1500.0,0.07,5.0,2.0,0.0,0.00104,0.21906,229.32402,,,0.00104,4212.0,2394.0,0.10753,248.21645,,,,,248.47564,
1500.0,0.07,6.0,2.0,0.0,0.00104,0.21906,229.32402,,,0.00104,4212.0,4214.0,0.0,248.21645,,,,,248.47564,57.0
1500.0,0.07,1.0,2.0,0.0,0.0374,0.20063,234.47115,,,0.0374,4212.0,2461.0,809.1,244.17426,,,,,253.66039,
1500.0,0.07,2.0,2.0,0.0,0.0374,0.20063,234.47115,,,0.0374,4212.0,2459.0,0.14337,244.17426,,,,,253.66039,
1500.0,0.07,3.0,2.0,0.0,0.0374,0.20063,234.47115,,,0.0374,4212.0,2459.0,1046.25,244.17426,,,,,253.66039,
1500.0,0.07,4.0,2.0,0.0,0.0374,0.20063,234.47115,,,0.0374,4212.0,2461.0,986.41396,244.17426,,,,,253.66039,
1500.0,0.07,5.0,2.0,0.0,0.0374,0.20063,234.47115,,,0.0374,4212.0,2462.0,0.10753,244.17426,,,,,253.66039,
1500.0,0.07,6.0,2.0,0.0,0.0374,0.20063,234.47115,,,0.0374,4212.0,2441.0,0.4192,244.17426,,,,,253.66039,53.0
1500.0,0.07,1.0,2.0,0.0,0.02776,1.0,234.87328,,,0.02776,4211.0,2484.0,809.1,247.03578,,,,,254.08938,
1500.0,0.07,2.0,2.0,0.0,0.02776,1.0,234.87328,,,0.02776,4211.0,2477.0,0.14337,247.03578,,,,,254.08938,
1500.0,0.07,3.0,2.0,0.0,0.02776,1.0,234.87328,,,0.02776,4211.0,2484.0,1046.25,247.03578,,,,,254.08938,
1500.0,0.07,4.0,2.0,0.0,0.02776,1.0,234.87328,,,0.02776,4211.0,2486.0,986.41396,247.03578,,,,,254.08938,
1500.0,0.07,5.0,2.0,0.0,0.02776,1.0,234.87328,,,0.02776,4211.0,2484.0,0.10753,247.03578,,,,,254.08938,
1500.0,0.07,6.0,2.0,0.0,0.02776,1.0,234.87328,,,0.02776,4211.0,2519.0,0.36798,247.03578,,,,,254.08938,51.0
1500.0,0.07,1.0,2.0,0.0,0.06009,0.18803,237.53701,,,0.06009,4211.0,2427.0,809.1,239.66569,,,,,254.98706,
1500.0,0.07,2.0,2.0,0.0,0.06009,0.18803,237.53701,,,0.06009,4211.0,2423.0,0.14337,239.66569,,,,,254.98706,
1500.0,0.07,3.0,2.0,0.0,0.06009,0.18803,237.53701,,,0.06009,4211.0,2423.0,1046.25,239.66569,,,,,254.98706,
1500.0,0.07,4.0,2.0,0.0,0.06009,0.18803,237.53701,,,0.06009,4211.0,2425.0,986.41396,239.66569,,,,,254.98706,
1500.0,0.07,5.0,2.0,0.0,0.06009,0.18803,237.53701,,,0.06009,4211.0,2423.0,0.10753,239.66569,,,,,254.98706,
1500.0,0.07,6.0,2.0,0.0,0.06009,0.18803,237.53701,,,0.06009,4211.0,2412.0,0.42705,239.66569,,,,,254.98706,52.0
1500.0,0.07,1.0,2.0,0.0,0.03827,0.2067,233.40556,,,0.03827,4211.0,2338.0,809.1,242.90293,,,,,252.56936,
1500.0,0.07,2.0,2.0,0.0,0.03827,0.2067,233.40556,,,0.03827,4211.0,2336.0,0.14337,242.90293,,,,,252.56936,
1500.0,0.07,3.0,2.0,0.0,0.03827,0.2067,233.40556,,,0.03827,4211.0,2339.0,1046.25,242.90293,,,,,252.56936,
1500.0,0.07,4.0,2.0,0.0,0.03827,0.2067,233.40556,,,0.03827,4211.0,2335.0,986.41396,242.90293,,,,,252.56936,
1500.0,0.07,5.0,2.0,0.0,0.03827,0.2067,233.40556,,,0.03827,4211.0,2337.0,0.10753,242.90293,,,,,252.56936,
1500.0,0.07,6.0,2.0,0.0,0.03827,0.2067,233.40556,,,0.03827,4211.0,2336.0,0.42433,242.90293,,,,,252.56936,59.0
1500.0,0.07,1.0,2.0,0.0,0.01953,0.19641,236.06075,,,0.01953,4212.0,2455.0,809.1,242.29565,,,,,247.12082,
1500.0,0.07,2.0,2.0,0.0,0.01953,0.19641,236.06075,,,0.01953,4212.0,2463.0,0.14337,242.29565,,,,,247.12082,
1500.0,0.07,3.0,2.0,0.0,0.01953,0.19641,236.06075,,,0.01953,4212.0,2464.0,1046.25,242.29565,,,,,247.12082,
1500.0,0.07,4.0,2.0,0.0,0.01953,0.19641,236.06075,,,0.01953,4212.0,2466.0,986.41396,242.29565,,,,,247.12082,
1500.0,0.07,5.0,2.0,0.0,0.01953,0.19641,236.06075,,,0.01953,4212.0,2466.0,0.10753,242.29565,,,,,247.12082,
1500.0,0.07,6.0,2.0,0.0,0.01953,0.19641,236.06075,,,0.01953,4212.0,2808.0,0.33599,242.29565,,,,,247.12082,91.0
1500.0,0.07,1.0,2.0,0.0,0.04591,0.19487,236.41393,,,0.04591,4209.0,2431.0,809.1,243.85527,,,,,255.58897,
1500.0,0.07,2.0,2.0,0.0,0.04591,0.19487,236.41393,,,0.04591,4209.0,2437.0,0.14337,243.85527,,,,,255.58897,
1500.0,0.07,3.0,2.0,0.0,0.04591,0.19487,236.41393,,,0.04591,4209.0,2437.0,1046.25,243.85527,,,,,255.58897,
1500.0,0.07,4.0,2.0,0.0,0.04591,0.19487,236.41393,,,0.04591,4209.0,2431.0,986.41396,243.85527,,,,,255.58897,
1500.0,0.07,5.0,2.0,0.0,0.04591,0.19487,236.41393,,,0.04591,4209.0,2438.0,0.10753,243.85527,,,,,255.58897,
1500.0,0.07,6.0,2.0,0.0,0.04591,0.19487,236.41393,,,0.04591,4209.0,2432.0,0.42294,243.85527,,,,,255.58897,53.0
1500.0,0.07,1.0,2.0,0.0,0.04462,0.20438,233.79623,,,0.04462,4212.0,2501.0,809.1,241.73065,,,,,253.02033,
1500.0,0.07,2.0,2.0,0.0,0.04462,0.20438,233.79623,,,0.04462,4212.0,2521.0,0.14337,241.73065,,,,,253.02033,
1500.0,0.07,3.0,2.0,0.0,0.04462,0.20438,233.79623,,,0.04462,4212.0,2516.0,1046.25,241.73065,,,,,253.02033,
1500.0,0.07,4.0,2.0,0.0,0.04462,0.20438,233.79623,,,0.04462,4212.0,2517.0,986.41396,241.73065,,,,,253.02033,
1500.0,0.07,5.0,2.0,0.0,0.04462,0.20438,233.79623,,,0.04462,4212.0,2521.0,0.10753,241.73065,,,,,253.02033,
1500.0,0.07,6.0,2.0,0.0,0.04462,0.20438,233.79623,,,0.04462,4212.0,2549.0,0.42667,241.73065,,,,,253.02033,56.0
