Omega,Tolerance,Step Size Rule,Iterations,Converged?,Gap LR,Gap Naive,Obj. Naive,Obj. LR,Gap,Time Naive,Time LR,Final Lambda,LB Heuristic
100.0,0.03,5.0,10.0,0.0,0.55473,0.77217,1462.7781,8167.46628,0.55473,4204.0,2109.0,710.40573,3636.75271
100.0,0.03,6.0,3.0,0.0,0.55473,0.77217,1462.7781,8167.46628,0.55473,4204.0,4201.0,0.0,3636.75271
100.0,0.03,1.0,2.0,0.0,0.49896,0.77593,1400.21143,7901.76833,0.49896,4204.0,4200.0,808.53888,3959.11571
100.0,0.03,2.0,10.0,0.0,0.49896,0.77593,1400.21143,7901.76833,0.49896,4204.0,2112.0,763.90891,3959.11571
100.0,0.03,3.0,2.0,0.0,0.49896,0.77593,1400.21143,7901.76833,0.49896,4204.0,4200.0,806.76888,3959.11571
100.0,0.03,4.0,2.0,0.0,0.49896,0.77593,1400.21143,7901.76833,0.49896,4204.0,4200.0,806.89756,3959.11571
100.0,0.03,5.0,10.0,0.0,0.49896,0.77593,1400.21143,7901.76833,0.49896,4204.0,2110.0,717.98476,3959.11571
100.0,0.03,6.0,3.0,0.0,0.49896,0.77593,1400.21143,7901.76833,0.49896,4204.0,4200.0,0.0,3959.11571
100.0,0.03,1.0,2.0,0.0,0.55978,1.0,-562.67364,7740.3325,0.55978,4204.0,4200.0,809.04603,3407.48571
100.0,0.03,2.0,10.0,0.0,0.56007,1.0,-562.67364,7745.5525,0.56007,4204.0,2109.0,764.41606,3407.48571
100.0,0.03,3.0,2.0,0.0,0.55956,0.36435,5952.69107,7736.5525,0.23058,4205.0,4200.0,807.27603,3407.48571
100.0,0.03,4.0,2.0,0.0,0.55956,1.0,-562.67364,7736.5525,0.55956,4204.0,4200.0,807.40471,3407.48571
100.0,0.03,5.0,10.0,0.0,0.56007,0.36435,5952.69107,7745.5525,0.23147,4205.0,2109.0,718.49191,3407.48571
100.0,0.03,6.0,3.0,0.0,0.56007,0.36435,5952.69107,7745.5525,0.23147,4205.0,4200.0,0.0,3407.48571
100.0,0.03,1.0,2.0,0.0,0.51059,1.0,-562.67364,7785.40133,0.51059,4203.0,4201.0,858.37054,3810.25071
100.0,0.03,2.0,2.0,0.0,0.51059,1.0,-562.67364,7785.40133,0.51059,4203.0,4200.0,807.97426,3810.25071
100.0,0.03,3.0,2.0,0.0,0.51059,0.36506,6119.50187,7785.40133,0.21398,4205.0,4201.0,898.60054,3810.25071
100.0,0.03,4.0,2.0,0.0,0.51059,1.0,-562.67364,7785.40133,0.51059,4203.0,4200.0,898.72922,3810.25071
